@relation 'combined-weka.filters.unsupervised.attribute.Remove-V-R2,6,7,last'

@attribute ncommitsbycreator numeric
@attribute nissuescreatedinproject numeric
@attribute nissuescreatedinprojectclosed numeric
@attribute timeopen {0,14}


@data
196,265,68,14
345,276,2,14
0,280,11,14
0,131,5,14
352,283,10,14
0,286,6,14
0,295,5,14
0,270,8,14
17,287,55,0
0,287,27,14
0,258,4,14
0,349,12,14
13,436,86,0
334,306,6,14
0,264,62,14
370,331,8,14
0,254,5,14
0,277,10,14
322,233,9,14
320,264,11,14
81,267,8,14
211,230,127,0
367,269,8,14
322,115,0,14
0,339,11,14
226,77,0,14
369,328,8,14
0,274,6,14
0,284,6,14
0,240,2,14
173,256,27,14
0,282,36,14
190,256,58,14
0,258,60,14
361,240,1,14
56,172,9,14
28,229,7,14
387,323,6,14
371,272,9,14
390,303,9,14
0,262,25,14
0,115,2,14
197,265,17,14
0,114,2,0
0,365,76,0
0,275,7,14
0,285,4,14
337,297,10,14
333,268,1,14
13,292,6,14
6,305,9,14
0,21,0,14
359,280,10,14
37,280,98,14
182,257,25,14
0,117,3,14
0,314,4,14
0,284,2,14
0,250,1,14
0,238,9,14
0,267,11,14
119,189,91,14
362,324,7,14
0,251,8,14
0,288,18,0
218,74,0,14
0,272,4,14
0,264,11,14
29,158,7,14
0,272,2,14
0,356,19,14
0,330,10,14
0,259,3,14
0,299,82,14
308,293,9,14
0,256,3,14
367,268,7,14
0,256,25,14
0,275,3,14
0,296,10,14
0,268,11,14
327,266,11,14
381,253,3,14
346,279,10,14
0,298,138,14
3,314,8,14
16,294,73,14
0,236,8,0
0,267,7,14
358,274,8,14
8,412,78,0
0,276,7,14
341,123,0,14
0,266,42,0
0,287,4,14
0,230,124,0
202,233,93,0
0,266,10,14
0,266,7,14
372,304,9,14
36,287,49,14
369,273,7,14
0,297,10,14
0,271,11,14
23,292,62,14
0,261,68,0
0,292,7,14
0,109,3,14
0,261,25,14
0,273,1,0
12,298,82,14
247,121,2,14
0,264,16,14
0,254,2,14
0,290,8,14
351,268,8,14
366,277,2,14
0,285,6,14
365,316,8,14
0,283,7,14
379,293,8,14
0,103,0,14
0,277,7,14
0,262,5,14
0,264,189,14
247,266,189,14
43,291,87,14
409,273,12,14
0,291,8,14
0,266,4,14
13,249,3,14
0,299,3,14
0,261,70,14
217,257,6,0
0,232,10,14
321,330,13,14
0,251,163,0
0,284,7,14
0,240,2,14
22,157,7,14
63,259,10,14
331,102,0,14
0,361,13,14
55,301,31,0
0,288,26,0
358,250,7,14
242,267,4,14
238,279,32,14
388,341,10,14
0,294,14,14
0,244,7,14
0,187,94,14
354,100,0,14
0,258,8,14
66,341,29,0
122,191,91,14
0,403,78,14
0,281,5,14
0,229,107,0
0,229,90,14
0,171,8,14
0,301,6,14
254,290,87,14
0,268,7,14
0,300,10,14
0,267,11,14
0,265,11,14
215,230,74,14
0,313,9,14
0,174,9,14
309,7,0,14
0,39,0,14
0,295,10,14
0,19,0,14
348,303,8,14
357,253,8,14
0,293,72,0
0,288,10,0
0,423,160,0
380,274,7,14
0,384,66,0
0,294,3,14
0,47,0,14
276,104,0,14
0,284,12,0
0,279,11,14
0,277,34,14
0,306,10,14
347,126,0,14
313,299,9,14
0,298,152,14
393,342,10,14
336,262,7,14
193,259,58,14
0,22,0,14
0,254,2,14
0,253,7,14
0,116,3,14
388,295,8,14
0,340,11,14
216,259,12,0
0,289,15,14
0,264,18,14
293,297,7,14
0,334,27,14
0,149,7,14
0,291,4,14
0,267,11,14
220,239,158,0
0,296,8,14
93,252,46,14
220,238,158,0
0,278,5,14
0,275,2,14
217,262,70,0
402,275,11,14
60,106,2,14
192,264,25,14
0,276,41,0
0,210,83,0
414,364,12,14
0,279,2,14
0,277,11,14
88,260,2,14
0,298,8,14
0,339,18,14
382,277,7,14
390,270,4,14
397,293,3,14
358,286,10,14
6,308,3,14
0,283,3,14
322,264,6,14
0,255,25,14
105,113,2,14
0,276,11,14
0,387,84,0
0,305,6,14
0,261,58,14
386,283,7,14
0,285,6,14
368,277,2,14
0,231,9,14
189,264,57,14
0,341,17,14
384,280,4,14
0,100,2,14
342,302,9,14
60,97,1,14
0,206,84,0
0,290,43,14
377,318,6,14
330,235,9,14
0,186,95,14
58,262,68,14
0,271,4,14
0,176,11,14
327,322,23,0
0,292,10,14
0,276,186,14
0,273,2,14
360,268,8,14
0,105,0,14
0,338,10,14
310,297,8,14
0,276,10,14
0,300,9,14
0,277,32,14
315,283,6,14
0,140,7,14
352,276,11,14
0,353,18,0
349,275,2,14
0,248,1,14
0,282,5,14
0,121,2,14
0,287,14,0
0,486,118,0
0,254,7,14
336,269,7,14
316,312,10,14
0,285,3,14
0,274,21,0
42,256,46,14
0,289,2,14
0,294,72,14
0,245,157,0
355,274,2,14
389,295,8,14
215,254,6,14
0,263,4,14
246,114,0,14
0,271,8,14
0,109,2,14
0,276,11,14
343,256,7,14
0,262,12,14
0,107,3,14
176,210,102,14
359,271,7,14
252,289,88,14
0,239,1,14
360,246,1,14
0,322,7,14
309,5,0,14
0,298,8,14
0,334,10,14
0,154,7,14
0,273,33,14
186,264,52,14
180,253,58,14
191,265,58,14
359,281,2,14
112,251,2,14
0,16,0,14
0,305,6,14
0,334,9,14
355,290,10,14
0,318,13,14
332,265,1,14
0,114,0,14
52,330,28,0
309,4,0,14
425,363,13,14
287,107,0,14
126,260,25,14
372,274,8,14
0,288,8,14
0,117,2,14
0,295,10,14
347,277,11,14
0,263,18,14
0,293,10,14
0,253,3,14
0,307,3,14
276,253,2,14
0,253,7,14
342,303,9,14
0,25,0,14
0,223,107,14
0,179,94,14
0,261,45,14
0,292,9,14
0,224,89,0
0,256,8,14
106,175,97,0
211,229,127,0
0,291,42,14
237,88,0,14
0,253,7,14
0,337,29,0
0,127,5,14
386,292,3,14
0,64,0,14
0,284,1,0
0,336,17,14
380,290,8,14
331,254,11,14
0,260,3,14
0,262,56,14
245,61,0,14
262,303,128,14
0,305,6,14
186,259,45,14
0,272,2,14
262,302,128,14
398,271,11,14
363,304,9,14
3,362,17,14
0,278,2,14
0,121,4,14
0,263,58,14
0,277,8,14
0,306,7,14
0,297,7,14
384,280,4,14
0,284,6,0
0,264,58,14
0,265,7,14
150,216,85,0
319,286,6,14
349,301,8,14
366,255,9,14
361,243,7,14
0,263,4,14
325,114,0,14
0,318,6,14
0,274,7,14
0,320,7,14
361,280,2,14
0,293,7,14
334,255,11,14
0,113,0,14
0,557,140,0
393,275,11,14
0,178,96,14
0,119,2,14
0,275,11,14
0,213,78,14
316,268,11,14
0,216,96,0
0,269,7,0
0,256,6,14
64,291,42,14
0,287,9,14
0,114,0,14
0,292,9,14
0,229,104,0
0,257,10,14
0,262,6,14
323,263,10,14
0,320,6,14
364,240,1,14
0,278,11,14
0,295,8,14
0,278,3,14
0,205,96,0
4,352,52,0
352,248,8,14
389,326,7,14
381,299,9,14
0,300,3,14
0,307,47,0
0,254,7,14
0,279,7,14
0,313,4,14
212,234,102,14
0,276,10,14
367,326,8,14
385,280,7,14
335,264,7,14
0,281,11,14
0,254,7,14
0,279,11,14
0,319,16,14
0,269,4,14
0,234,9,14
0,299,138,14
327,313,24,0
0,234,10,14
392,301,3,14
0,300,158,14
0,276,2,14
0,249,11,14
354,249,8,14
0,350,12,14
337,306,6,14
364,242,8,14
257,254,3,14
222,75,0,14
0,116,2,14
401,297,3,14
0,130,5,14
0,111,3,14
223,247,157,0
54,315,32,14
293,275,2,14
362,320,7,14
0,290,2,14
0,295,4,14
366,239,1,14
84,273,1,14
326,129,0,14
0,279,2,14
33,254,5,14
190,262,25,14
0,285,182,14
308,111,0,14
0,387,72,14
0,352,12,14
54,259,68,14
5,340,9,14
0,298,8,14
374,283,1,14
0,296,87,14
0,303,8,14
86,263,57,14
44,322,30,14
0,214,96,14
55,287,26,0
314,124,0,14
224,247,159,14
0,173,10,14
0,260,7,14
348,250,8,14
0,302,8,14
363,274,7,14
0,298,7,14
0,280,9,14
0,265,17,14
0,281,98,14
0,300,177,14
0,171,9,14
217,266,5,14
0,278,11,14
372,289,9,14
52,259,68,14
317,309,16,14
54,265,73,14
388,324,7,14
0,266,44,14
0,297,42,0
29,324,28,0
0,291,2,14
383,260,11,14
0,291,8,14
0,300,12,14
0,303,7,14
328,265,1,14
0,370,67,14
0,293,10,14
365,238,1,14
371,288,9,14
356,271,2,14
0,116,2,14
0,298,9,14
345,271,1,14
0,292,7,14
401,296,4,14
0,288,178,14
0,122,0,14
0,300,135,14
0,252,7,14
0,306,6,14
376,259,10,14
0,291,10,14
0,256,11,14
0,551,139,0
378,274,4,14
0,301,161,14
111,182,93,0
391,327,6,14
122,273,33,14
223,248,164,14
307,311,14,14
0,314,25,14
92,262,49,14
0,260,43,0
220,259,6,0
348,249,8,14
331,261,12,14
0,256,46,14
0,263,53,14
366,275,10,14
0,484,176,14
0,314,14,14
325,316,25,0
0,303,5,14
0,328,6,14
267,297,150,14
0,300,8,14
363,276,7,14
0,275,7,14
250,111,0,14
0,300,8,14
115,147,7,14
0,276,33,14
0,285,6,14
378,297,9,14
0,225,107,14
62,316,24,0
368,259,3,14
200,270,12,14
0,303,7,14
0,237,2,14
0,250,10,14
0,295,10,14
0,303,156,14
0,285,10,14
350,276,10,14
394,343,11,14
43,274,17,0
0,254,8,14
0,279,10,14
324,272,1,14
0,118,2,14
0,254,11,14
22,150,7,14
0,321,7,14
0,118,3,14
315,292,10,14
252,50,0,14
0,323,80,0
0,119,3,14
332,253,8,14
0,304,6,14
302,274,1,14
0,325,79,14
350,303,8,14
0,198,91,14
0,241,9,0
361,254,3,14
368,258,3,14
0,292,10,14
0,281,92,14
0,282,7,14
13,325,6,14
0,278,15,0
0,361,18,14
0,120,2,14
0,296,139,14
0,255,58,14
0,258,68,14
22,155,7,14
0,282,49,0
0,98,0,14
0,99,0,14
0,259,7,14
0,282,92,14
0,272,9,14
0,309,78,0
0,286,6,14
326,235,9,14
309,294,9,14
0,99,2,14
0,248,7,14
0,44,0,14
0,265,7,14
351,252,8,14
0,397,118,0
350,303,9,14
0,297,10,14
0,275,2,14
0,325,28,14
0,199,91,14
402,276,11,14
0,295,4,14
0,286,9,14
354,346,11,0
0,325,13,14
0,290,10,14
0,316,30,0
78,177,10,14
0,290,10,14
0,274,7,14
348,97,0,14
0,183,95,14
0,275,13,14
38,325,32,0
0,276,10,14
0,274,11,14
0,290,10,14
254,296,79,14
0,247,1,14
0,251,8,0
0,101,0,14
0,273,11,14
276,259,2,14
349,274,2,14
0,306,7,14
27,318,9,14
0,327,71,0
47,300,126,14
330,303,6,14
72,254,58,14
179,257,59,14
0,272,1,14
408,308,4,14
366,290,2,14
342,305,6,14
0,283,19,0
0,302,3,14
0,296,75,14
350,264,7,14
0,323,16,14
0,178,97,14
0,108,3,14
0,298,10,14
0,272,2,14
0,298,12,14
3,121,4,14
319,277,5,14
0,249,7,14
0,291,6,14
0,264,50,14
352,287,10,14
0,344,17,14
353,253,8,14
320,263,11,14
0,263,6,14
0,230,9,14
392,304,9,14
6,283,7,14
0,310,15,14
0,254,11,14
7,338,9,14
378,289,8,14
0,300,6,14
0,264,4,14
0,259,8,14
352,249,8,14
277,257,2,14
0,280,2,14
339,267,7,14
0,125,0,14
385,262,11,14
0,279,2,14
276,257,2,14
143,260,36,0
0,292,177,14
0,253,11,14
0,264,57,14
0,290,8,14
0,287,6,14
0,122,2,14
0,285,182,14
0,284,10,14
366,270,8,14
0,331,10,14
0,320,6,14
278,257,2,14
13,321,6,14
55,262,44,14
0,170,10,14
49,326,31,14
0,298,8,14
0,312,10,14
0,36,0,14
0,258,12,14
0,298,10,14
53,273,15,14
0,268,11,14
0,252,25,14
0,173,9,14
0,285,2,14
212,235,102,14
0,298,4,14
391,283,4,14
348,282,9,14
337,292,10,14
0,268,4,14
272,106,0,14
0,231,9,14
0,277,12,14
206,230,107,14
0,298,149,14
340,131,0,14
0,427,157,0
264,277,186,14
362,248,7,14
234,256,162,0
0,268,4,14
321,264,11,14
183,258,47,14
0,345,11,14
0,291,5,14
0,266,30,14
0,302,9,14
34,270,24,14
110,111,2,14
345,307,6,14
0,268,4,14
0,282,11,14
307,117,0,14
355,316,9,14
0,347,11,0
0,303,167,14
372,286,8,14
62,315,24,0
0,257,11,14
370,267,7,14
0,304,8,14
0,287,10,14
0,266,23,14
0,121,2,14
393,291,3,14
0,40,0,14
0,248,17,0
88,175,11,0
38,162,7,0
0,267,11,14
199,114,2,14
109,128,5,14
0,303,9,14
110,110,2,14
0,331,14,14
223,76,0,14
0,298,10,14
0,185,95,14
150,214,85,14
329,304,7,14
0,203,90,14
322,114,0,14
0,277,13,14
327,304,7,14
371,311,9,14
0,282,98,14
41,163,7,14
0,280,1,14
187,263,25,14
0,251,8,14
0,250,7,14
36,262,14,14
0,354,18,14
0,230,9,14
0,316,8,14
0,261,53,14
0,312,41,14
339,334,10,14
330,252,8,14
344,280,2,14
0,263,25,14
195,263,17,14
0,269,44,14
0,262,168,14
54,332,26,0
0,317,6,14
372,276,7,14
0,266,64,0
0,112,2,14
0,267,30,14
342,293,7,14
0,266,67,14
0,258,7,14
0,348,16,14
0,114,0,0
0,275,32,14
0,270,11,14
239,265,4,14
0,277,12,14
400,345,12,14
0,281,56,0
0,248,12,14
0,238,2,14
43,246,16,0
0,319,6,14
0,271,2,14
0,112,0,14
0,117,3,14
361,245,7,14
0,297,10,14
0,337,11,0
355,266,8,14
0,296,10,14
0,327,7,14
370,271,8,14
202,231,93,14
0,280,2,14
0,306,9,14
347,283,9,14
383,290,8,14
363,255,3,14
0,119,2,14
0,273,2,14
0,257,6,14
0,231,97,14
65,96,1,14
308,116,0,14
0,337,9,14
0,296,6,14
0,250,7,14
0,396,114,0
0,271,9,14
0,294,3,14
358,255,7,14
0,295,6,14
0,267,9,14
0,251,8,14
0,295,10,14
0,99,0,14
376,256,10,14
0,281,2,14
0,258,58,14
0,296,177,14
94,255,46,14
0,271,8,14
347,280,10,14
0,276,11,14
313,297,10,14
321,278,3,14
0,172,9,14
194,260,58,14
0,275,2,14
0,293,10,14
314,311,10,14
266,288,182,14
0,270,11,14
0,242,10,14
0,305,29,14
0,268,14,0
0,200,90,14
0,302,171,14
379,289,2,14
129,170,10,14
0,297,4,14
60,336,29,0
364,269,8,14
393,318,6,14
0,239,2,14
0,254,8,14
0,260,10,14
0,256,3,14
0,346,12,14
0,309,9,14
0,298,10,14
0,326,6,14
0,287,9,14
308,299,9,14
0,256,58,14
31,338,29,14
0,267,23,14
0,48,0,14
378,301,9,14
0,266,11,14
0,267,8,14
0,300,4,14
0,261,3,14
398,277,10,14
0,298,3,14
0,252,3,14
0,279,5,14
360,324,8,14
0,249,7,0
0,101,0,14
359,282,2,14
188,263,25,14
357,317,8,14
334,305,6,14
218,258,6,0
0,297,12,14
0,260,12,14
0,271,186,14
338,270,7,14
40,264,6,14
209,85,0,14
3,364,57,0
0,410,119,0
0,256,7,14
354,289,9,14
410,359,12,14
0,250,8,14
0,110,3,14
0,287,182,14
0,268,8,14
391,273,11,14
325,277,5,14
0,256,4,14
395,329,7,14
0,260,45,14
363,318,8,14
365,282,10,14
32,279,37,14
334,247,11,14
0,118,2,14
0,283,7,14
0,271,7,14
0,117,2,14
0,253,3,14
0,297,3,14
410,306,3,14
0,273,11,14
0,275,11,14
0,285,5,14
0,275,2,14
351,279,10,14
0,13,0,14
0,283,3,14
328,305,7,14
0,351,25,0
123,117,3,14
366,274,2,14
0,279,2,14
0,286,10,14
0,283,100,14
36,163,7,14
385,268,4,14
36,323,31,14
0,339,28,0
307,279,1,14
86,254,2,14
0,278,2,14
0,264,4,14
215,222,80,14
0,340,29,0
0,283,182,14
252,288,88,14
0,291,10,14
191,263,25,14
214,255,6,0
360,238,1,14
107,111,2,14
0,331,12,14
364,266,4,14
0,266,10,14
299,304,9,14
413,281,11,14
0,225,126,0
0,256,2,14
0,116,3,14
0,269,7,14
0,268,7,14
0,304,7,14
0,265,68,14
0,329,6,14
0,295,46,14
372,287,9,14
0,356,19,14
326,116,0,14
378,295,9,14
0,280,10,14
381,292,8,14
323,267,10,14
0,302,8,14
0,286,9,14
345,244,9,14
0,258,26,14
289,304,12,14
0,289,4,14
311,301,10,14
0,24,0,14
14,325,12,0
0,327,7,14
0,211,96,0
341,104,0,14
0,281,5,14
18,139,7,14
336,268,7,14
0,255,7,14
27,317,9,14
294,276,2,14
0,245,2,14
0,295,77,14
346,286,9,14
275,256,2,14
192,266,21,14
91,231,107,14
0,300,3,14
0,265,11,14
255,283,92,14
0,295,116,14
0,248,7,0
0,288,8,14
252,290,88,14
0,274,1,14
0,298,9,14
0,285,6,14
53,264,17,14
213,227,77,0
0,290,10,14
371,279,8,14
52,270,21,14
369,271,9,14
0,310,3,14
47,303,134,14
357,270,7,14
61,269,186,14
0,255,11,14
399,298,4,14
0,330,8,0
0,337,10,14
305,300,7,14
0,328,6,14
310,292,5,14
0,216,83,0
79,279,16,0
369,289,10,14
253,54,0,14
0,251,7,14
37,284,98,14
359,255,4,14
0,298,12,14
0,286,26,0
368,329,8,14
223,246,157,14
0,233,8,14
196,264,68,14
0,308,21,0
385,290,8,14
0,510,127,0
270,247,1,14
336,260,7,14
0,268,21,0
17,295,72,14
0,297,8,14
0,257,7,14
0,253,7,14
0,99,0,14
0,275,5,14
0,270,1,14
262,296,138,14
0,285,4,14
319,296,7,14
365,272,9,14
338,258,7,14
0,261,11,14
0,266,68,14
254,258,3,14
55,263,18,14
265,287,178,14
0,122,4,14
0,103,0,14
0,269,8,14
0,352,12,14
339,250,11,14
37,276,37,14
0,267,8,14
0,268,5,14
193,263,44,14
361,277,10,14
0,298,171,14
158,212,79,14
0,311,9,14
53,324,24,0
0,118,3,14
327,298,6,14
0,112,3,14
90,226,107,14
364,280,10,14
336,269,7,14
387,324,6,14
0,222,89,14
0,272,16,0
0,264,11,14
0,276,2,14
317,301,8,14
0,286,7,14
0,342,11,14
0,261,7,14
0,105,0,14
358,270,7,14
0,271,7,14
0,288,10,14
0,304,27,0
265,280,186,14
0,285,7,14
35,293,59,14
257,257,3,14
0,363,17,14
387,320,6,14
0,305,5,14
0,285,52,0
0,302,3,14
340,266,1,14
0,308,9,14
0,297,172,14
0,267,7,14
2,387,70,0
383,291,8,14
0,236,9,14
336,266,7,14
120,199,90,14
0,273,7,14
39,261,6,14
0,296,85,14
0,290,10,14
0,274,32,14
348,249,8,14
32,226,7,0
0,282,4,14
1,298,8,14
298,238,8,14
303,272,1,14
0,239,1,0
387,294,8,14
202,232,93,0
319,94,0,14
187,256,62,14
313,300,8,14
388,326,7,14
0,326,7,14
254,283,90,14
318,235,9,14
18,304,8,14
393,265,11,14
0,300,5,14
363,108,0,14
0,271,11,14
0,320,15,0
416,357,13,14
0,263,11,14
358,275,2,14
0,254,3,14
184,257,60,14
0,362,12,14
0,268,4,14
0,205,96,0
39,237,15,0
354,292,10,14
330,273,13,14
0,276,8,14
365,274,2,14
0,252,46,14
0,298,4,14
0,314,9,14
0,296,8,14
0,279,11,14
0,260,12,14
0,290,182,14
200,270,43,14
0,279,5,14
0,263,6,0
199,115,2,14
0,446,106,14
0,174,10,14
277,258,2,14
304,233,10,14
0,114,2,14
302,290,5,14
356,276,8,14
0,321,8,14
16,300,8,14
0,280,11,14
388,301,9,14
0,327,13,0
352,286,9,14
291,283,6,14
0,291,7,0
0,331,29,14
362,317,8,14
0,321,79,14
0,259,11,14
0,254,7,14
326,277,13,14
0,338,9,14
0,258,160,0
0,270,7,14
0,285,11,14
0,264,53,14
250,90,0,14
0,254,7,14
0,287,32,0
0,255,62,14
70,350,40,14
336,249,11,14
43,167,7,14
367,276,2,14
0,264,11,14
316,234,9,14
0,105,0,14
0,425,162,0
0,225,10,0
0,294,141,14
368,264,4,14
356,254,7,14
194,221,90,14
375,277,7,14
0,257,9,14
0,248,159,14
0,252,3,14
0,303,9,14
0,334,27,0
0,253,3,14
0,308,4,14
0,263,10,14
233,111,0,14
325,92,0,14
353,275,11,14
0,98,0,14
0,277,2,14
0,264,6,14
405,346,11,14
52,331,28,0
0,119,2,14
116,153,7,14
259,295,117,14
0,288,8,0
0,319,16,14
345,276,2,14
122,287,43,14
0,260,25,14
382,273,7,14
0,273,7,14
379,296,9,14
48,265,20,0
376,258,10,14
0,296,141,14
0,102,0,14
373,304,9,14
109,177,94,14
0,268,7,14
0,340,9,0
0,119,2,0
0,289,42,0
50,303,163,14
0,190,91,14
0,267,187,0
0,126,0,14
363,272,8,14
339,242,10,14
0,303,3,14
262,299,158,14
0,315,25,14
246,124,2,14
62,280,185,14
342,294,7,14
0,268,7,14
0,224,88,14
0,289,2,14
352,340,12,14
0,102,0,14
0,279,1,14
386,324,7,14
0,279,10,14
0,298,3,14
0,99,0,14
0,320,6,14
175,255,10,14
0,288,10,14
0,295,10,0
361,272,7,14
1,298,6,14
0,299,8,14
0,320,6,14
353,279,11,14
363,282,10,14
0,120,2,14
0,276,2,14
0,290,6,14
111,129,5,14
0,267,4,14
0,303,8,14
0,259,7,14
381,332,9,14
0,271,13,14
72,282,12,14
0,197,91,14
356,280,10,14
191,274,33,14
0,301,134,0
0,219,93,14
0,305,7,14
0,196,91,14
0,309,4,14
0,298,6,14
320,287,6,14
0,345,34,14
0,285,8,14
0,357,25,14
0,264,4,14
3,298,7,14
316,269,11,14
0,253,3,14
8,277,4,14
18,138,7,14
393,286,4,14
0,294,5,14
0,269,6,14
0,299,168,14
406,351,12,14
0,325,8,14
0,342,11,14
0,330,25,14
0,233,101,14
255,285,90,14
0,295,77,14
0,313,10,14
214,261,7,14
0,291,4,14
0,251,8,14
239,266,4,14
199,263,69,14
60,335,28,0
305,299,7,14
0,279,11,14
0,253,11,14
0,233,9,14
0,236,1,14
390,325,6,14
70,270,11,14
0,285,6,14
367,279,1,14
0,284,3,14
0,285,26,14
181,254,58,14
0,275,8,14
0,242,7,14
0,296,9,14
385,335,9,14
0,105,2,14
0,110,0,14
232,68,0,14
201,270,44,14
52,301,29,0
345,98,0,14
362,303,9,14
7,286,8,14
0,275,10,14
0,299,8,14
256,296,71,14
267,302,176,14
0,106,0,14
0,260,6,14
0,274,13,14
0,215,85,0
323,302,8,14
0,281,10,14
0,290,177,14
109,114,2,14
253,52,0,14
371,302,9,14
308,121,0,14
0,300,160,14
61,270,186,14
0,257,58,14
370,325,8,14
374,270,7,14
0,260,45,14
0,121,0,14
0,435,81,14
0,221,79,14
47,306,134,14
47,305,134,14
0,253,3,14
0,254,6,14
0,105,1,14
85,106,1,14
0,289,5,14
19,315,22,0
0,257,8,14
0,233,124,0
11,281,47,14
0,260,25,14
0,269,11,14
0,293,8,14
316,258,11,14
333,281,14,14
0,274,2,14
334,238,9,14
343,299,8,14
351,273,2,14
34,290,55,14
0,256,62,14
0,295,177,14
0,264,4,14
0,303,6,14
386,263,11,14
0,277,3,14
358,320,8,14
33,291,61,14
62,319,24,0
319,319,13,14
0,38,0,14
0,273,13,14
55,257,10,14
40,263,6,14
311,302,10,14
0,305,8,14
0,264,17,14
0,268,16,0
0,105,1,14
0,294,177,14
0,211,76,0
384,281,4,14
0,290,7,14
0,300,9,14
217,234,124,0
0,411,128,0
0,301,5,0
0,20,0,14
13,316,6,14
0,272,1,14
278,270,2,14
0,273,2,14
0,272,13,14
42,256,45,14
0,262,17,14
334,248,11,14
49,302,168,14
0,313,15,14
63,113,2,14
386,328,7,14
378,298,9,14
0,295,16,0
0,277,2,14
377,266,4,14
0,279,10,14
203,274,15,14
0,212,75,0
0,259,8,0
47,302,134,14
239,110,0,14
0,324,71,0
22,229,7,0
0,287,6,14
0,317,41,0
0,107,0,14
47,248,1,14
368,277,10,14
342,301,9,14
0,295,7,14
0,321,15,14
0,279,11,14
380,285,7,14
185,261,25,14
358,284,10,14
106,174,48,14
389,294,8,14
0,287,8,14
214,262,7,14
0,319,6,14
0,117,2,14
96,122,4,14
0,270,8,0
379,288,2,14
0,250,11,14
256,276,186,14
0,364,17,14
0,330,12,14
0,260,6,14
330,308,7,14
58,229,77,0
31,161,7,14
0,257,6,14
365,274,7,14
0,81,0,14
391,272,11,14
245,62,0,14
0,250,7,14
384,281,4,14
0,289,43,14
0,104,2,14
0,305,8,14
218,87,0,14
268,298,150,14
0,257,7,14
0,280,3,14
91,260,2,14
0,279,2,14
0,300,3,14
0,295,12,14
340,265,7,14
61,277,43,14
5,283,5,14
0,291,2,14
338,267,7,14
0,275,23,14
417,282,11,14
0,122,2,0
0,277,10,14
0,328,23,0
343,303,6,14
0,208,90,14
316,311,10,14
0,257,9,14
340,266,7,14
364,282,2,14
0,421,78,0
371,281,8,14
18,304,8,14
0,18,0,14
0,291,10,14
377,276,4,14
0,263,10,14
356,267,7,14
405,350,12,14
0,263,6,14
0,253,8,14
0,276,7,14
0,303,9,14
400,347,11,14
380,259,9,14
0,41,0,14
0,269,18,0
344,260,7,14
0,249,7,14
329,266,10,14
373,295,10,14
0,301,7,14
55,322,33,14
0,229,8,0
0,277,2,14
0,331,10,14
73,276,7,14
0,275,7,14
0,226,77,14
0,254,7,14
0,252,3,14
387,296,8,14
0,264,10,14
8,356,12,14
0,295,87,14
61,279,43,14
12,350,13,14
376,267,4,14
0,269,7,14
339,305,7,14
0,262,70,14
368,272,9,14
0,284,185,14
0,265,11,14
0,292,10,14
0,275,40,0
0,291,8,14
345,276,2,14
361,243,1,14
385,287,8,14
0,292,10,14
414,281,11,14
0,33,0,14
0,299,4,14
0,253,3,14
0,260,68,14
66,175,10,14
0,335,16,0
0,276,10,14
73,176,10,0
0,276,12,14
0,168,9,14
0,397,81,14
107,112,2,14
30,288,52,14
365,275,7,14
0,123,4,14
0,213,75,14
0,205,90,14
371,268,8,14
0,251,162,0
0,246,2,14
0,124,2,14
378,275,9,14
335,300,6,14
0,284,185,14
0,291,8,14
348,275,7,14
0,264,11,14
0,269,8,14
326,275,3,14
314,303,5,14
0,267,73,14
223,249,162,0
201,271,44,14
0,262,8,14
385,339,9,14
0,243,157,0
192,220,90,14
337,261,7,14
0,118,3,14
275,258,2,14
0,321,16,14
317,276,5,14
355,273,6,14
0,275,2,14
0,272,2,14
75,231,98,14
364,280,10,14
0,279,2,14
308,298,9,14
13,294,75,14
381,300,9,14
0,315,8,14
0,305,9,14
0,250,8,14
0,274,11,14
363,279,10,14
64,256,60,14
0,309,10,14
349,99,0,14
0,499,180,0
0,265,4,14
352,264,7,14
260,295,141,14
0,112,2,14
352,317,9,14
70,263,11,14
0,111,0,14
0,234,93,0
385,289,8,14
0,274,11,14
50,306,167,14
22,326,6,14
0,265,10,14
0,262,58,14
308,119,0,14
368,275,2,14
360,257,4,14
0,297,10,14
348,274,7,14
0,287,90,14
335,265,7,14
0,278,32,14
0,177,9,14
165,210,77,14
394,344,11,14
0,174,10,14
223,249,164,0
361,245,7,14
0,114,2,14
210,226,126,14
61,278,43,14
0,169,9,14
38,323,32,14
373,276,7,14
254,291,62,14
70,347,34,0
0,304,6,14
0,325,33,14
0,256,58,14
362,281,2,14
0,324,20,0
0,117,0,14
0,310,18,0
0,306,6,14
0,338,17,0
318,257,11,14
308,291,7,14
0,252,2,14
0,422,79,0
239,262,171,14
0,293,14,14
349,272,1,14
88,174,11,0
0,355,16,14
338,256,6,14
0,327,6,14
0,297,8,14
0,278,4,14
0,279,2,14
0,463,95,14
8,382,68,0
0,252,162,14
0,287,7,14
0,249,1,14
55,261,68,14
0,295,6,14
349,292,14,14
233,255,162,14
0,288,10,14
0,122,2,14
344,264,11,14
34,255,5,14
341,303,6,14
0,275,8,14
58,263,68,14
0,263,165,14
0,289,9,14
351,273,1,14
0,393,76,0
0,202,90,0
0,14,0,14
0,175,9,14
0,257,2,14
0,258,4,14
0,215,96,14
0,284,26,0
0,280,2,14
