@relation 'combined-weka.filters.unsupervised.attribute.Remove-V-R2,6,7,last'

@attribute ncommitsbycreator numeric
@attribute nissuescreatedinproject numeric
@attribute nissuescreatedinprojectclosed numeric
@attribute timeopen {0,30}


@data
196,265,68,30
345,276,2,30
0,280,11,30
0,131,5,30
352,283,10,30
0,286,6,30
0,295,5,30
0,270,8,30
17,287,55,0
0,287,27,0
0,258,4,30
0,349,12,30
13,436,86,0
334,306,6,30
0,264,62,30
370,331,8,30
0,254,5,30
0,277,10,30
322,233,9,30
320,264,11,30
81,267,8,30
211,230,127,0
367,269,8,30
322,115,0,30
0,339,11,30
226,77,0,30
369,328,8,30
0,274,6,30
0,284,6,30
0,240,2,30
173,256,27,30
0,282,36,30
190,256,58,30
0,258,60,30
361,240,1,30
56,172,9,0
28,229,7,30
387,323,6,30
371,272,9,30
390,303,9,30
0,262,25,30
0,115,2,30
197,265,17,30
0,114,2,0
0,365,76,0
0,275,7,30
0,285,4,30
337,297,10,30
333,268,1,30
13,292,6,30
6,305,9,30
0,21,0,30
359,280,10,30
37,280,98,30
182,257,25,30
0,117,3,30
0,314,4,30
0,284,2,30
0,250,1,30
0,238,9,30
0,267,11,30
119,189,91,30
362,324,7,30
0,251,8,30
0,288,18,0
218,74,0,30
0,272,4,30
0,264,11,30
29,158,7,30
0,272,2,30
0,356,19,30
0,330,10,30
0,259,3,30
0,299,82,30
308,293,9,30
0,256,3,30
367,268,7,30
0,256,25,30
0,275,3,30
0,296,10,30
0,268,11,30
327,266,11,30
381,253,3,30
346,279,10,30
0,298,138,30
3,314,8,30
16,294,73,30
0,236,8,0
0,267,7,30
358,274,8,30
8,412,78,0
0,276,7,30
341,123,0,30
0,266,42,0
0,287,4,30
0,230,124,0
202,233,93,0
0,266,10,30
0,266,7,30
372,304,9,30
36,287,49,30
369,273,7,30
0,297,10,30
0,271,11,30
23,292,62,30
0,261,68,0
0,292,7,30
0,109,3,30
0,261,25,30
0,273,1,0
12,298,82,30
247,121,2,30
0,264,16,30
0,254,2,30
0,290,8,30
351,268,8,30
366,277,2,30
0,285,6,30
365,316,8,30
0,283,7,30
379,293,8,30
0,103,0,30
0,277,7,30
0,262,5,30
0,264,189,30
247,266,189,30
43,291,87,30
409,273,12,30
0,291,8,30
0,266,4,30
13,249,3,30
0,299,3,30
0,261,70,30
217,257,6,0
0,232,10,30
321,330,13,30
0,251,163,0
0,284,7,30
0,240,2,30
22,157,7,30
63,259,10,30
331,102,0,30
0,361,13,30
55,301,31,0
0,288,26,0
358,250,7,30
242,267,4,30
238,279,32,30
388,341,10,30
0,294,14,30
0,244,7,30
0,187,94,30
354,100,0,30
0,258,8,30
66,341,29,0
122,191,91,30
0,403,78,30
0,281,5,30
0,229,107,0
0,229,90,30
0,171,8,30
0,301,6,30
254,290,87,30
0,268,7,30
0,300,10,30
0,267,11,30
0,265,11,0
215,230,74,30
0,313,9,30
0,174,9,0
309,7,0,30
0,39,0,30
0,295,10,30
0,19,0,30
348,303,8,30
357,253,8,30
0,293,72,0
0,288,10,0
0,423,160,0
380,274,7,30
0,384,66,0
0,294,3,30
0,47,0,30
276,104,0,30
0,284,12,0
0,279,11,30
0,277,34,30
0,306,10,30
347,126,0,30
313,299,9,30
0,298,152,30
393,342,10,30
336,262,7,30
193,259,58,30
0,22,0,30
0,254,2,30
0,253,7,30
0,116,3,30
388,295,8,30
0,340,11,30
216,259,12,0
0,289,15,0
0,264,18,30
293,297,7,30
0,334,27,0
0,149,7,30
0,291,4,30
0,267,11,30
220,239,158,0
0,296,8,30
93,252,46,30
220,238,158,0
0,278,5,30
0,275,2,30
217,262,70,0
402,275,11,30
60,106,2,30
192,264,25,30
0,276,41,0
0,210,83,0
414,364,12,30
0,279,2,30
0,277,11,30
88,260,2,30
0,298,8,30
0,339,18,30
382,277,7,30
390,270,4,30
397,293,3,30
358,286,10,30
6,308,3,30
0,283,3,30
322,264,6,30
0,255,25,30
105,113,2,30
0,276,11,30
0,387,84,0
0,305,6,30
0,261,58,30
386,283,7,30
0,285,6,30
368,277,2,30
0,231,9,30
189,264,57,30
0,341,17,30
384,280,4,30
0,100,2,30
342,302,9,30
60,97,1,30
0,206,84,0
0,290,43,30
377,318,6,30
330,235,9,30
0,186,95,30
58,262,68,30
0,271,4,30
0,176,11,0
327,322,23,0
0,292,10,30
0,276,186,30
0,273,2,30
360,268,8,30
0,105,0,30
0,338,10,30
310,297,8,30
0,276,10,30
0,300,9,30
0,277,32,30
315,283,6,30
0,140,7,30
352,276,11,30
0,353,18,0
349,275,2,30
0,248,1,30
0,282,5,30
0,121,2,30
0,287,14,0
0,486,118,0
0,254,7,30
336,269,7,30
316,312,10,30
0,285,3,30
0,274,21,0
42,256,46,30
0,289,2,30
0,294,72,30
0,245,157,0
355,274,2,30
389,295,8,30
215,254,6,30
0,263,4,30
246,114,0,30
0,271,8,30
0,109,2,30
0,276,11,30
343,256,7,30
0,262,12,30
0,107,3,30
176,210,102,0
359,271,7,30
252,289,88,30
0,239,1,30
360,246,1,30
0,322,7,30
309,5,0,30
0,298,8,30
0,334,10,30
0,154,7,30
0,273,33,30
186,264,52,30
180,253,58,30
191,265,58,30
359,281,2,30
112,251,2,30
0,16,0,30
0,305,6,30
0,334,9,30
355,290,10,30
0,318,13,30
332,265,1,30
0,114,0,30
52,330,28,0
309,4,0,30
425,363,13,30
287,107,0,30
126,260,25,30
372,274,8,30
0,288,8,30
0,117,2,30
0,295,10,30
347,277,11,30
0,263,18,30
0,293,10,30
0,253,3,30
0,307,3,30
276,253,2,30
0,253,7,30
342,303,9,30
0,25,0,30
0,223,107,30
0,179,94,30
0,261,45,30
0,292,9,30
0,224,89,0
0,256,8,30
106,175,97,0
211,229,127,0
0,291,42,30
237,88,0,30
0,253,7,30
0,337,29,0
0,127,5,30
386,292,3,30
0,64,0,30
0,284,1,0
0,336,17,30
380,290,8,30
331,254,11,30
0,260,3,30
0,262,56,30
245,61,0,30
262,303,128,30
0,305,6,30
186,259,45,30
0,272,2,30
262,302,128,30
398,271,11,30
363,304,9,30
3,362,17,30
0,278,2,30
0,121,4,30
0,263,58,30
0,277,8,30
0,306,7,30
0,297,7,30
384,280,4,30
0,284,6,0
0,264,58,30
0,265,7,30
150,216,85,0
319,286,6,30
349,301,8,30
366,255,9,30
361,243,7,30
0,263,4,30
325,114,0,30
0,318,6,30
0,274,7,30
0,320,7,30
361,280,2,30
0,293,7,30
334,255,11,30
0,113,0,30
0,557,140,0
393,275,11,30
0,178,96,30
0,119,2,30
0,275,11,30
0,213,78,30
316,268,11,30
0,216,96,0
0,269,7,0
0,256,6,30
64,291,42,30
0,287,9,30
0,114,0,30
0,292,9,30
0,229,104,0
0,257,10,30
0,262,6,30
323,263,10,30
0,320,6,30
364,240,1,30
0,278,11,30
0,295,8,30
0,278,3,30
0,205,96,0
4,352,52,0
352,248,8,30
389,326,7,30
381,299,9,30
0,300,3,30
0,307,47,0
0,254,7,30
0,279,7,30
0,313,4,30
212,234,102,30
0,276,10,30
367,326,8,30
385,280,7,30
335,264,7,30
0,281,11,30
0,254,7,30
0,279,11,30
0,319,16,30
0,269,4,30
0,234,9,30
0,299,138,30
327,313,24,0
0,234,10,30
392,301,3,30
0,300,158,30
0,276,2,30
0,249,11,30
354,249,8,30
0,350,12,30
337,306,6,30
364,242,8,30
257,254,3,30
222,75,0,30
0,116,2,30
401,297,3,30
0,130,5,30
0,111,3,30
223,247,157,0
54,315,32,30
293,275,2,30
362,320,7,30
0,290,2,30
0,295,4,30
366,239,1,30
84,273,1,30
326,129,0,30
0,279,2,30
33,254,5,30
190,262,25,30
0,285,182,30
308,111,0,30
0,387,72,30
0,352,12,30
54,259,68,30
5,340,9,30
0,298,8,30
374,283,1,30
0,296,87,30
0,303,8,30
86,263,57,30
44,322,30,30
0,214,96,0
55,287,26,0
314,124,0,30
224,247,159,30
0,173,10,30
0,260,7,30
348,250,8,30
0,302,8,30
363,274,7,30
0,298,7,30
0,280,9,30
0,265,17,30
0,281,98,30
0,300,177,30
0,171,9,30
217,266,5,30
0,278,11,30
372,289,9,30
52,259,68,30
317,309,16,30
54,265,73,30
388,324,7,30
0,266,44,30
0,297,42,0
29,324,28,0
0,291,2,30
383,260,11,30
0,291,8,30
0,300,12,30
0,303,7,30
328,265,1,30
0,370,67,30
0,293,10,30
365,238,1,30
371,288,9,30
356,271,2,30
0,116,2,30
0,298,9,30
345,271,1,30
0,292,7,30
401,296,4,30
0,288,178,30
0,122,0,30
0,300,135,30
0,252,7,30
0,306,6,30
376,259,10,30
0,291,10,30
0,256,11,30
0,551,139,0
378,274,4,30
0,301,161,30
111,182,93,0
391,327,6,30
122,273,33,30
223,248,164,30
307,311,14,30
0,314,25,30
92,262,49,30
0,260,43,0
220,259,6,0
348,249,8,30
331,261,12,30
0,256,46,30
0,263,53,30
366,275,10,30
0,484,176,0
0,314,14,30
325,316,25,0
0,303,5,30
0,328,6,30
267,297,150,30
0,300,8,30
363,276,7,30
0,275,7,30
250,111,0,30
0,300,8,30
115,147,7,30
0,276,33,30
0,285,6,30
378,297,9,30
0,225,107,30
62,316,24,0
368,259,3,30
200,270,12,30
0,303,7,30
0,237,2,30
0,250,10,30
0,295,10,30
0,303,156,30
0,285,10,30
350,276,10,30
394,343,11,30
43,274,17,0
0,254,8,30
0,279,10,30
324,272,1,30
0,118,2,30
0,254,11,30
22,150,7,30
0,321,7,30
0,118,3,30
315,292,10,30
252,50,0,30
0,323,80,0
0,119,3,30
332,253,8,30
0,304,6,30
302,274,1,30
0,325,79,30
350,303,8,30
0,198,91,30
0,241,9,0
361,254,3,30
368,258,3,30
0,292,10,30
0,281,92,30
0,282,7,30
13,325,6,30
0,278,15,0
0,361,18,30
0,120,2,30
0,296,139,30
0,255,58,30
0,258,68,30
22,155,7,30
0,282,49,0
0,98,0,30
0,99,0,30
0,259,7,30
0,282,92,30
0,272,9,30
0,309,78,0
0,286,6,30
326,235,9,30
309,294,9,30
0,99,2,0
0,248,7,30
0,44,0,30
0,265,7,30
351,252,8,30
0,397,118,0
350,303,9,30
0,297,10,30
0,275,2,30
0,325,28,0
0,199,91,30
402,276,11,30
0,295,4,30
0,286,9,30
354,346,11,0
0,325,13,30
0,290,10,30
0,316,30,0
78,177,10,30
0,290,10,30
0,274,7,30
348,97,0,30
0,183,95,30
0,275,13,30
38,325,32,0
0,276,10,30
0,274,11,30
0,290,10,30
254,296,79,30
0,247,1,30
0,251,8,0
0,101,0,30
0,273,11,30
276,259,2,30
349,274,2,30
0,306,7,30
27,318,9,30
0,327,71,0
47,300,126,30
330,303,6,30
72,254,58,30
179,257,59,30
0,272,1,30
408,308,4,30
366,290,2,30
342,305,6,30
0,283,19,0
0,302,3,30
0,296,75,30
350,264,7,30
0,323,16,30
0,178,97,30
0,108,3,30
0,298,10,30
0,272,2,30
0,298,12,30
3,121,4,30
319,277,5,30
0,249,7,30
0,291,6,30
0,264,50,30
352,287,10,30
0,344,17,30
353,253,8,30
320,263,11,30
0,263,6,30
0,230,9,30
392,304,9,30
6,283,7,30
0,310,15,30
0,254,11,30
7,338,9,30
378,289,8,30
0,300,6,30
0,264,4,30
0,259,8,30
352,249,8,30
277,257,2,30
0,280,2,30
339,267,7,30
0,125,0,30
385,262,11,30
0,279,2,30
276,257,2,30
143,260,36,0
0,292,177,30
0,253,11,30
0,264,57,30
0,290,8,30
0,287,6,30
0,122,2,30
0,285,182,30
0,284,10,30
366,270,8,30
0,331,10,30
0,320,6,30
278,257,2,30
13,321,6,30
55,262,44,30
0,170,10,30
49,326,31,30
0,298,8,30
0,312,10,30
0,36,0,30
0,258,12,30
0,298,10,30
53,273,15,30
0,268,11,30
0,252,25,30
0,173,9,30
0,285,2,30
212,235,102,0
0,298,4,30
391,283,4,30
348,282,9,30
337,292,10,30
0,268,4,30
272,106,0,30
0,231,9,30
0,277,12,30
206,230,107,0
0,298,149,30
340,131,0,30
0,427,157,0
264,277,186,30
362,248,7,30
234,256,162,0
0,268,4,30
321,264,11,30
183,258,47,30
0,345,11,30
0,291,5,30
0,266,30,30
0,302,9,30
34,270,24,30
110,111,2,30
345,307,6,30
0,268,4,30
0,282,11,30
307,117,0,30
355,316,9,30
0,347,11,0
0,303,167,30
372,286,8,30
62,315,24,0
0,257,11,30
370,267,7,30
0,304,8,30
0,287,10,30
0,266,23,30
0,121,2,30
393,291,3,30
0,40,0,30
0,248,17,0
88,175,11,0
38,162,7,0
0,267,11,30
199,114,2,30
109,128,5,30
0,303,9,30
110,110,2,30
0,331,14,30
223,76,0,30
0,298,10,30
0,185,95,30
150,214,85,30
329,304,7,30
0,203,90,30
322,114,0,30
0,277,13,30
327,304,7,30
371,311,9,30
0,282,98,30
41,163,7,30
0,280,1,30
187,263,25,30
0,251,8,30
0,250,7,30
36,262,14,30
0,354,18,0
0,230,9,30
0,316,8,30
0,261,53,30
0,312,41,30
339,334,10,30
330,252,8,30
344,280,2,30
0,263,25,30
195,263,17,30
0,269,44,30
0,262,168,30
54,332,26,0
0,317,6,30
372,276,7,30
0,266,64,0
0,112,2,30
0,267,30,30
342,293,7,30
0,266,67,30
0,258,7,30
0,348,16,0
0,114,0,0
0,275,32,30
0,270,11,30
239,265,4,30
0,277,12,30
400,345,12,30
0,281,56,0
0,248,12,30
0,238,2,30
43,246,16,0
0,319,6,30
0,271,2,30
0,112,0,30
0,117,3,30
361,245,7,30
0,297,10,30
0,337,11,0
355,266,8,30
0,296,10,30
0,327,7,30
370,271,8,30
202,231,93,0
0,280,2,30
0,306,9,30
347,283,9,30
383,290,8,30
363,255,3,30
0,119,2,30
0,273,2,30
0,257,6,30
0,231,97,30
65,96,1,30
308,116,0,30
0,337,9,30
0,296,6,30
0,250,7,30
0,396,114,0
0,271,9,30
0,294,3,30
358,255,7,30
0,295,6,30
0,267,9,30
0,251,8,30
0,295,10,30
0,99,0,30
376,256,10,30
0,281,2,30
0,258,58,30
0,296,177,30
94,255,46,30
0,271,8,30
347,280,10,30
0,276,11,30
313,297,10,30
321,278,3,30
0,172,9,30
194,260,58,30
0,275,2,30
0,293,10,30
314,311,10,30
266,288,182,30
0,270,11,30
0,242,10,30
0,305,29,30
0,268,14,0
0,200,90,30
0,302,171,30
379,289,2,30
129,170,10,30
0,297,4,30
60,336,29,0
364,269,8,30
393,318,6,30
0,239,2,30
0,254,8,30
0,260,10,0
0,256,3,30
0,346,12,30
0,309,9,30
0,298,10,30
0,326,6,30
0,287,9,30
308,299,9,30
0,256,58,30
31,338,29,0
0,267,23,30
0,48,0,30
378,301,9,30
0,266,11,30
0,267,8,30
0,300,4,30
0,261,3,30
398,277,10,30
0,298,3,30
0,252,3,30
0,279,5,30
360,324,8,30
0,249,7,0
0,101,0,30
359,282,2,30
188,263,25,30
357,317,8,30
334,305,6,30
218,258,6,0
0,297,12,30
0,260,12,30
0,271,186,30
338,270,7,30
40,264,6,30
209,85,0,30
3,364,57,0
0,410,119,0
0,256,7,30
354,289,9,30
410,359,12,30
0,250,8,30
0,110,3,30
0,287,182,30
0,268,8,30
391,273,11,30
325,277,5,30
0,256,4,30
395,329,7,30
0,260,45,30
363,318,8,30
365,282,10,30
32,279,37,30
334,247,11,30
0,118,2,30
0,283,7,30
0,271,7,30
0,117,2,30
0,253,3,30
0,297,3,30
410,306,3,30
0,273,11,30
0,275,11,30
0,285,5,30
0,275,2,30
351,279,10,30
0,13,0,30
0,283,3,30
328,305,7,30
0,351,25,0
123,117,3,30
366,274,2,30
0,279,2,30
0,286,10,30
0,283,100,30
36,163,7,30
385,268,4,30
36,323,31,30
0,339,28,0
307,279,1,30
86,254,2,30
0,278,2,30
0,264,4,30
215,222,80,0
0,340,29,0
0,283,182,30
252,288,88,30
0,291,10,30
191,263,25,30
214,255,6,0
360,238,1,30
107,111,2,30
0,331,12,0
364,266,4,30
0,266,10,0
299,304,9,30
413,281,11,30
0,225,126,0
0,256,2,30
0,116,3,30
0,269,7,30
0,268,7,30
0,304,7,30
0,265,68,30
0,329,6,30
0,295,46,0
372,287,9,30
0,356,19,30
326,116,0,30
378,295,9,30
0,280,10,30
381,292,8,30
323,267,10,30
0,302,8,30
0,286,9,30
345,244,9,30
0,258,26,30
289,304,12,30
0,289,4,30
311,301,10,30
0,24,0,30
14,325,12,0
0,327,7,30
0,211,96,0
341,104,0,30
0,281,5,30
18,139,7,30
336,268,7,30
0,255,7,30
27,317,9,30
294,276,2,30
0,245,2,30
0,295,77,30
346,286,9,30
275,256,2,30
192,266,21,30
91,231,107,0
0,300,3,30
0,265,11,30
255,283,92,30
0,295,116,30
0,248,7,0
0,288,8,30
252,290,88,30
0,274,1,30
0,298,9,30
0,285,6,30
53,264,17,30
213,227,77,0
0,290,10,30
371,279,8,30
52,270,21,30
369,271,9,30
0,310,3,30
47,303,134,30
357,270,7,30
61,269,186,30
0,255,11,30
399,298,4,30
0,330,8,0
0,337,10,30
305,300,7,30
0,328,6,30
310,292,5,30
0,216,83,0
79,279,16,0
369,289,10,30
253,54,0,30
0,251,7,30
37,284,98,30
359,255,4,30
0,298,12,30
0,286,26,0
368,329,8,30
223,246,157,30
0,233,8,30
196,264,68,30
0,308,21,0
385,290,8,30
0,510,127,0
270,247,1,30
336,260,7,30
0,268,21,0
17,295,72,30
0,297,8,30
0,257,7,30
0,253,7,30
0,99,0,30
0,275,5,30
0,270,1,30
262,296,138,30
0,285,4,30
319,296,7,30
365,272,9,30
338,258,7,30
0,261,11,30
0,266,68,30
254,258,3,30
55,263,18,30
265,287,178,30
0,122,4,30
0,103,0,30
0,269,8,30
0,352,12,30
339,250,11,30
37,276,37,30
0,267,8,30
0,268,5,30
193,263,44,30
361,277,10,30
0,298,171,30
158,212,79,30
0,311,9,30
53,324,24,0
0,118,3,30
327,298,6,30
0,112,3,30
90,226,107,0
364,280,10,30
336,269,7,30
387,324,6,30
0,222,89,0
0,272,16,0
0,264,11,30
0,276,2,30
317,301,8,30
0,286,7,30
0,342,11,30
0,261,7,30
0,105,0,30
358,270,7,30
0,271,7,30
0,288,10,30
0,304,27,0
265,280,186,30
0,285,7,30
35,293,59,30
257,257,3,30
0,363,17,30
387,320,6,30
0,305,5,30
0,285,52,0
0,302,3,30
340,266,1,30
0,308,9,30
0,297,172,30
0,267,7,30
2,387,70,0
383,291,8,30
0,236,9,30
336,266,7,30
120,199,90,0
0,273,7,30
39,261,6,30
0,296,85,30
0,290,10,30
0,274,32,30
348,249,8,30
32,226,7,0
0,282,4,30
1,298,8,30
298,238,8,30
303,272,1,30
0,239,1,0
387,294,8,30
202,232,93,0
319,94,0,30
187,256,62,30
313,300,8,30
388,326,7,30
0,326,7,30
254,283,90,30
318,235,9,30
18,304,8,30
393,265,11,30
0,300,5,30
363,108,0,30
0,271,11,30
0,320,15,0
416,357,13,30
0,263,11,30
358,275,2,30
0,254,3,30
184,257,60,30
0,362,12,30
0,268,4,30
0,205,96,0
39,237,15,0
354,292,10,30
330,273,13,30
0,276,8,30
365,274,2,30
0,252,46,30
0,298,4,30
0,314,9,30
0,296,8,30
0,279,11,30
0,260,12,30
0,290,182,30
200,270,43,30
0,279,5,30
0,263,6,0
199,115,2,30
0,446,106,0
0,174,10,30
277,258,2,30
304,233,10,30
0,114,2,30
302,290,5,30
356,276,8,30
0,321,8,0
16,300,8,30
0,280,11,30
388,301,9,30
0,327,13,0
352,286,9,30
291,283,6,30
0,291,7,0
0,331,29,30
362,317,8,30
0,321,79,30
0,259,11,30
0,254,7,30
326,277,13,30
0,338,9,30
0,258,160,0
0,270,7,30
0,285,11,30
0,264,53,30
250,90,0,30
0,254,7,30
0,287,32,0
0,255,62,30
70,350,40,30
336,249,11,30
43,167,7,30
367,276,2,30
0,264,11,30
316,234,9,30
0,105,0,30
0,425,162,0
0,225,10,0
0,294,141,30
368,264,4,30
356,254,7,30
194,221,90,0
375,277,7,30
0,257,9,30
0,248,159,30
0,252,3,0
0,303,9,30
0,334,27,0
0,253,3,30
0,308,4,30
0,263,10,30
233,111,0,30
325,92,0,30
353,275,11,30
0,98,0,30
0,277,2,30
0,264,6,30
405,346,11,30
52,331,28,0
0,119,2,30
116,153,7,30
259,295,117,30
0,288,8,0
0,319,16,30
345,276,2,30
122,287,43,30
0,260,25,30
382,273,7,30
0,273,7,30
379,296,9,30
48,265,20,0
376,258,10,30
0,296,141,30
0,102,0,30
373,304,9,30
109,177,94,30
0,268,7,30
0,340,9,0
0,119,2,0
0,289,42,0
50,303,163,30
0,190,91,0
0,267,187,0
0,126,0,30
363,272,8,30
339,242,10,30
0,303,3,30
262,299,158,30
0,315,25,0
246,124,2,30
62,280,185,30
342,294,7,30
0,268,7,30
0,224,88,0
0,289,2,30
352,340,12,30
0,102,0,30
0,279,1,30
386,324,7,30
0,279,10,30
0,298,3,30
0,99,0,30
0,320,6,30
175,255,10,30
0,288,10,30
0,295,10,0
361,272,7,30
1,298,6,30
0,299,8,30
0,320,6,30
353,279,11,30
363,282,10,30
0,120,2,30
0,276,2,30
0,290,6,30
111,129,5,30
0,267,4,30
0,303,8,30
0,259,7,30
381,332,9,30
0,271,13,30
72,282,12,30
0,197,91,30
356,280,10,30
191,274,33,30
0,301,134,0
0,219,93,30
0,305,7,30
0,196,91,0
0,309,4,30
0,298,6,30
320,287,6,30
0,345,34,30
0,285,8,30
0,357,25,30
0,264,4,30
3,298,7,30
316,269,11,30
0,253,3,30
8,277,4,30
18,138,7,30
393,286,4,30
0,294,5,30
0,269,6,30
0,299,168,30
406,351,12,30
0,325,8,30
0,342,11,30
0,330,25,30
0,233,101,0
255,285,90,30
0,295,77,30
0,313,10,30
214,261,7,30
0,291,4,30
0,251,8,30
239,266,4,30
199,263,69,30
60,335,28,0
305,299,7,30
0,279,11,30
0,253,11,30
0,233,9,30
0,236,1,30
390,325,6,30
70,270,11,30
0,285,6,30
367,279,1,30
0,284,3,30
0,285,26,30
181,254,58,30
0,275,8,30
0,242,7,30
0,296,9,30
385,335,9,30
0,105,2,30
0,110,0,30
232,68,0,30
201,270,44,30
52,301,29,0
345,98,0,30
362,303,9,30
7,286,8,30
0,275,10,30
0,299,8,30
256,296,71,0
267,302,176,30
0,106,0,30
0,260,6,30
0,274,13,30
0,215,85,0
323,302,8,30
0,281,10,30
0,290,177,0
109,114,2,30
253,52,0,30
371,302,9,30
308,121,0,30
0,300,160,30
61,270,186,30
0,257,58,30
370,325,8,30
374,270,7,30
0,260,45,30
0,121,0,30
0,435,81,30
0,221,79,30
47,306,134,30
47,305,134,30
0,253,3,30
0,254,6,30
0,105,1,30
85,106,1,30
0,289,5,30
19,315,22,0
0,257,8,30
0,233,124,0
11,281,47,0
0,260,25,30
0,269,11,30
0,293,8,30
316,258,11,30
333,281,14,30
0,274,2,30
334,238,9,30
343,299,8,30
351,273,2,30
34,290,55,30
0,256,62,30
0,295,177,30
0,264,4,30
0,303,6,30
386,263,11,30
0,277,3,30
358,320,8,30
33,291,61,30
62,319,24,0
319,319,13,30
0,38,0,30
0,273,13,30
55,257,10,30
40,263,6,30
311,302,10,30
0,305,8,30
0,264,17,30
0,268,16,0
0,105,1,30
0,294,177,30
0,211,76,0
384,281,4,30
0,290,7,30
0,300,9,30
217,234,124,0
0,411,128,0
0,301,5,0
0,20,0,30
13,316,6,30
0,272,1,30
278,270,2,30
0,273,2,30
0,272,13,30
42,256,45,30
0,262,17,30
334,248,11,30
49,302,168,30
0,313,15,30
63,113,2,30
386,328,7,30
378,298,9,30
0,295,16,0
0,277,2,30
377,266,4,30
0,279,10,30
203,274,15,30
0,212,75,0
0,259,8,0
47,302,134,30
239,110,0,30
0,324,71,0
22,229,7,0
0,287,6,30
0,317,41,0
0,107,0,30
47,248,1,30
368,277,10,30
342,301,9,30
0,295,7,30
0,321,15,30
0,279,11,30
380,285,7,30
185,261,25,30
358,284,10,30
106,174,48,30
389,294,8,30
0,287,8,30
214,262,7,30
0,319,6,30
0,117,2,30
96,122,4,30
0,270,8,0
379,288,2,30
0,250,11,30
256,276,186,30
0,364,17,30
0,330,12,30
0,260,6,30
330,308,7,30
58,229,77,0
31,161,7,30
0,257,6,30
365,274,7,30
0,81,0,30
391,272,11,30
245,62,0,30
0,250,7,30
384,281,4,30
0,289,43,30
0,104,2,30
0,305,8,30
218,87,0,30
268,298,150,30
0,257,7,30
0,280,3,30
91,260,2,30
0,279,2,30
0,300,3,30
0,295,12,30
340,265,7,30
61,277,43,30
5,283,5,30
0,291,2,30
338,267,7,30
0,275,23,30
417,282,11,30
0,122,2,0
0,277,10,30
0,328,23,0
343,303,6,30
0,208,90,0
316,311,10,30
0,257,9,30
340,266,7,30
364,282,2,30
0,421,78,0
371,281,8,30
18,304,8,30
0,18,0,30
0,291,10,30
377,276,4,30
0,263,10,30
356,267,7,30
405,350,12,30
0,263,6,30
0,253,8,30
0,276,7,30
0,303,9,30
400,347,11,30
380,259,9,30
0,41,0,30
0,269,18,0
344,260,7,30
0,249,7,30
329,266,10,30
373,295,10,30
0,301,7,30
55,322,33,30
0,229,8,0
0,277,2,30
0,331,10,30
73,276,7,30
0,275,7,30
0,226,77,0
0,254,7,30
0,252,3,30
387,296,8,30
0,264,10,0
8,356,12,30
0,295,87,30
61,279,43,30
12,350,13,30
376,267,4,30
0,269,7,30
339,305,7,30
0,262,70,30
368,272,9,30
0,284,185,30
0,265,11,30
0,292,10,30
0,275,40,0
0,291,8,30
345,276,2,30
361,243,1,30
385,287,8,30
0,292,10,30
414,281,11,30
0,33,0,30
0,299,4,30
0,253,3,30
0,260,68,30
66,175,10,30
0,335,16,0
0,276,10,30
73,176,10,0
0,276,12,30
0,168,9,30
0,397,81,0
107,112,2,30
30,288,52,30
365,275,7,30
0,123,4,30
0,213,75,30
0,205,90,30
371,268,8,30
0,251,162,0
0,246,2,30
0,124,2,30
378,275,9,30
335,300,6,30
0,284,185,30
0,291,8,30
348,275,7,30
0,264,11,30
0,269,8,30
326,275,3,30
314,303,5,30
0,267,73,30
223,249,162,0
201,271,44,30
0,262,8,30
385,339,9,30
0,243,157,0
192,220,90,0
337,261,7,30
0,118,3,30
275,258,2,30
0,321,16,30
317,276,5,30
355,273,6,30
0,275,2,30
0,272,2,30
75,231,98,30
364,280,10,30
0,279,2,30
308,298,9,30
13,294,75,30
381,300,9,30
0,315,8,30
0,305,9,30
0,250,8,30
0,274,11,30
363,279,10,30
64,256,60,30
0,309,10,30
349,99,0,30
0,499,180,0
0,265,4,30
352,264,7,30
260,295,141,30
0,112,2,30
352,317,9,30
70,263,11,30
0,111,0,30
0,234,93,0
385,289,8,30
0,274,11,30
50,306,167,30
22,326,6,30
0,265,10,30
0,262,58,30
308,119,0,30
368,275,2,30
360,257,4,30
0,297,10,30
348,274,7,30
0,287,90,30
335,265,7,30
0,278,32,30
0,177,9,30
165,210,77,30
394,344,11,30
0,174,10,30
223,249,164,0
361,245,7,30
0,114,2,30
210,226,126,30
61,278,43,30
0,169,9,0
38,323,32,30
373,276,7,30
254,291,62,0
70,347,34,0
0,304,6,30
0,325,33,30
0,256,58,30
362,281,2,30
0,324,20,0
0,117,0,30
0,310,18,0
0,306,6,30
0,338,17,0
318,257,11,30
308,291,7,30
0,252,2,30
0,422,79,0
239,262,171,30
0,293,14,30
349,272,1,30
88,174,11,0
0,355,16,30
338,256,6,30
0,327,6,30
0,297,8,30
0,278,4,30
0,279,2,30
0,463,95,30
8,382,68,0
0,252,162,30
0,287,7,30
0,249,1,30
55,261,68,30
0,295,6,30
349,292,14,30
233,255,162,30
0,288,10,30
0,122,2,30
344,264,11,30
34,255,5,30
341,303,6,30
0,275,8,30
58,263,68,30
0,263,165,30
0,289,9,30
351,273,1,30
0,393,76,0
0,202,90,0
0,14,0,30
0,175,9,30
0,257,2,0
0,258,4,30
0,215,96,0
0,284,26,0
0,280,2,30
