@relation 'ofbiz-weka.filters.unsupervised.attribute.Remove-V-R1,3,5,7,last'

@attribute issuecleanedbodylen numeric
@attribute ncommitsinproject numeric
@attribute nissuesbycreatorclosed numeric
@attribute nissuescreatedinprojectclosed numeric
@attribute timeopen {1,7,14,30,90,180,365,1000}

@data
271,710,0,135,1000
8,174,25,67,1
30,1121,1,121,1000
63,913,0,92,365
91,1154,26,204,1
34,1455,8,253,1000
52,438,0,36,365
142,592,0,63,30
29,405,0,50,7
55,833,3,95,7
34,236,1,49,1
154,206,1,102,14
76,722,7,123,14
34,339,12,118,1
7,478,2,40,1000
70,708,0,118,7
29,1162,33,208,1
22,680,1,135,7
107,1213,8,127,7
74,794,9,119,7
32,220,0,13,365
68,592,2,63,1000
20,1131,4,193,1000
85,359,8,115,1000
14,1379,52,168,14
103,0,0,3,1000
84,861,5,141,90
8,110,1,36,30
172,0,0,2,180
171,367,0,116,180
93,332,0,60,1000
79,899,0,117,1000
7,962,9,161,1000
93,304,7,55,1000
47,1170,2,168,7
20,710,20,135,14
250,979,0,155,365
74,0,0,19,14
3,1162,3,197,14
32,520,3,57,180
60,1160,6,95,7
53,856,0,84,1
30,302,19,107,1
73,207,1,33,1000
24,371,6,69,90
102,259,3,52,1000
169,617,0,74,1
22,760,7,169,7
16,321,52,100,1000
24,330,1,36,1
276,587,1,106,1000
119,820,3,147,7
23,632,0,81,365
30,249,14,42,7
44,1079,2,188,1
47,281,7,112,30
23,406,0,76,14
14,0,0,1,14
4,248,7,32,1000
70,105,0,38,14
78,589,17,131,180
25,1249,0,243,1
70,1238,15,233,7
71,839,0,58,1
1271,571,16,102,1000
13,1192,15,154,14
14,893,0,92,365
20,902,10,137,90
1062,575,17,103,90
49,917,24,160,7
51,998,0,156,1000
295,338,8,23,1000
15,573,8,72,180
24,1159,25,221,1
53,146,1,47,90
239,716,2,141,1000
38,883,10,83,1000
11,208,3,53,7
11,97,1,32,7
46,213,14,46,7
73,371,3,20,90
40,933,2,140,14
18,1429,7,266,1
83,709,20,132,30
6,199,15,98,7
146,851,0,133,90
16,1327,0,223,1000
180,87,2,25,30
42,730,0,91,1
337,806,7,147,365
68,625,9,83,365
66,397,0,39,7
13,207,0,41,1000
116,756,0,78,1
345,956,9,161,90
33,203,33,105,30
815,86,3,28,90
147,570,0,60,1
48,855,36,145,90
62,796,0,107,1
25,756,0,78,1
11,686,2,84,1000
16,227,43,129,14
59,889,6,150,1
162,1178,1,214,1000
69,207,48,119,7
19,211,0,72,1
126,187,1,79,30
42,0,0,14,1
246,1189,3,208,90
21,306,0,96,1
87,338,1,23,90
95,835,10,89,1
22,1489,0,259,1
162,369,0,20,90
72,996,0,182,1000
13,909,26,160,1000
37,765,0,79,1
41,728,6,141,7
183,571,16,102,90
102,908,0,89,365
18,1158,1,207,1000
71,327,0,59,180
83,912,13,91,1
29,1005,7,150,1
12,1120,6,113,7
29,329,8,59,7
105,828,1,136,1000
14,592,0,131,1
26,884,0,87,90
19,1260,14,156,365
19,749,0,70,1
137,1177,2,80,7
9,1129,6,120,14
218,573,17,103,1000
72,1321,27,128,7
88,651,1,135,14
34,231,1,70,1
40,0,0,10,180
53,578,2,71,90
78,171,0,52,365
12,948,1,102,1
485,111,2,38,1
85,659,0,78,1
29,1146,1,107,1000
30,1153,2,202,1
100,863,6,139,90
19,365,7,46,1
20,1199,2,208,1
23,1191,4,212,1000
29,186,15,54,1
128,1239,0,243,90
21,1253,1,243,365
56,207,1,106,90
51,994,0,157,14
93,935,2,132,30
23,1007,15,104,1
9,194,38,95,180
44,989,0,117,7
299,258,8,39,1000
27,1056,41,186,1
31,755,3,151,1
156,919,2,118,7
3,1162,3,197,7
134,194,14,50,180
46,533,5,63,180
15,215,0,46,365
60,893,1,136,1000
38,946,8,101,1
32,985,0,147,14
19,1213,18,230,7
288,691,2,87,1
58,1075,6,190,1000
33,736,27,149,7
225,281,9,35,365
45,1030,4,139,1
141,1367,4,237,7
41,826,0,137,14
50,1125,0,144,7
339,1079,2,191,1000
81,662,0,129,90
50,358,1,20,90
27,686,9,135,7
166,1194,0,208,365
19,217,2,80,14
166,311,1,86,1
56,778,8,82,1
20,182,0,58,7
30,1225,7,147,14
69,620,0,68,7
65,224,6,47,7
25,717,0,75,365
158,1378,5,167,365
12,319,3,69,1
9,145,10,63,7
31,225,4,119,1
68,96,0,29,1
20,599,4,137,7
103,1187,0,204,1000
7,691,12,128,7
63,1104,8,222,1
7,578,2,81,1000
13,748,5,158,7
41,661,2,77,7
471,422,0,46,180
13,794,4,83,1
67,247,13,40,365
67,316,3,59,7
4177,471,2,52,1000
68,1156,4,111,1
177,887,11,121,7
171,727,1,117,1000
54,941,13,79,1
45,795,12,90,1000
18,965,8,153,7
40,872,2,93,90
46,1503,24,256,1000
39,1172,1,196,7
5,209,40,104,365
10,543,2,61,90
40,826,3,144,7
59,533,0,63,14
143,563,0,64,90
238,360,3,19,1
68,921,0,162,1
32,331,8,59,7
50,648,2,55,90
131,546,1,41,30
26,478,0,40,1000
124,1166,4,81,180
42,1182,2,221,14
10,906,0,172,7
214,1126,5,107,90
116,867,0,80,7
35,207,0,106,365
9,844,1,134,180
74,918,3,160,1000
19,955,3,160,1000
33,778,12,115,1
97,1132,0,122,7
231,138,1,43,7
66,87,1,25,365
21,360,4,44,1
87,899,2,117,30
67,700,0,84,7
60,322,9,60,1
116,937,0,177,7
19,886,31,165,1
8,146,8,61,14
35,96,1,29,7
36,858,21,150,1
105,831,4,63,30
51,1527,29,264,1000
79,771,0,83,180
48,481,6,85,180
59,793,17,99,7
79,724,0,154,90
19,104,1,31,1
62,1454,27,255,1
76,1149,2,91,1000
32,628,2,80,14
8,174,26,67,7
42,723,1,154,7
8,213,14,46,365
128,721,0,138,1000
8,543,3,63,14
124,193,31,85,90
36,851,18,148,365
13,91,2,29,14
65,361,0,20,30
63,798,4,105,1
24,216,27,109,1
198,927,13,133,7
74,207,0,108,7
22,1024,16,105,1
16,1206,20,216,1
36,1077,8,214,1
223,1159,1,207,1000
76,1072,3,192,1000
15,357,3,71,1000
7,186,33,59,90
50,799,1,106,1
68,1186,4,227,7
44,741,0,154,180
57,873,1,82,90
34,304,33,100,7
7,211,36,121,1
29,1326,10,179,7
8,370,7,86,30
151,870,18,135,90
46,203,32,115,180
56,1157,30,204,1
54,1231,5,73,180
131,554,9,103,1000
98,259,7,52,30
21,475,1,41,365
18,935,30,172,30
31,321,0,79,1
130,616,0,128,90
595,575,17,103,180
66,1440,8,251,90
18,297,0,85,1
169,0,0,17,90
111,392,1,38,90
211,1126,0,107,30
35,123,0,57,30
105,782,10,138,30
374,1252,8,184,30
61,783,0,85,1
76,991,2,158,1000
41,151,9,69,1
22,617,18,81,14
32,683,4,133,7
55,1155,0,160,7
81,338,0,23,180
38,222,3,47,30
12,773,0,162,7
48,1136,0,89,14
35,1315,27,128,1000
8,235,2,31,7
20,0,2,25,90
80,931,0,133,7
18,327,0,83,1
143,1172,4,223,14
89,1284,2,188,365
5,326,0,83,1
13,744,9,64,1
7,206,29,80,7
37,557,5,67,1000
50,541,13,59,7
119,708,0,118,90
34,247,13,40,365
75,129,10,60,1
16,1115,1,178,1
79,1173,2,167,7
200,856,6,139,1000
7,186,33,59,180
7,1059,0,203,365
51,581,4,85,7
67,742,0,156,1
24,215,0,11,7
41,0,0,19,30
18,1254,4,183,30
50,1123,2,87,1000
64,206,34,99,180
81,719,0,74,14
50,1130,12,119,1000
21,313,12,73,7
17,686,7,84,1000
263,680,4,134,180
40,741,2,147,1
98,712,0,134,180
436,259,2,37,1000
23,1095,2,186,1000
33,1256,2,183,1000
14,1150,0,193,30
89,723,0,84,1000
24,192,0,52,7
42,896,0,173,1000
50,1424,4,257,7
24,1322,1,134,30
130,172,2,31,90
18,871,0,79,14
14,552,3,66,365
21,330,1,36,14
3,1162,3,197,30
42,379,5,37,1
61,1118,19,192,7
30,1091,1,189,30
145,168,0,30,1000
79,333,0,53,90
21,934,13,132,1000
369,184,13,69,30
63,187,0,47,1000
57,716,19,125,7
80,972,1,120,1000
55,217,1,10,180
6,293,53,107,1000
237,609,0,89,1000
278,920,15,143,14
119,263,0,41,1000
107,574,15,72,1000
50,269,9,36,7
25,597,5,111,30
47,1218,13,145,1
29,957,2,151,7
56,919,0,55,30
60,1077,3,191,1000
36,1208,6,200,1000
77,177,24,75,7
21,1453,20,256,1000
76,1313,4,134,14
113,210,5,120,180
46,1182,2,75,1000
98,311,8,85,1
34,849,0,70,1000
8,543,2,62,7
116,326,0,58,1
78,1509,4,267,1
5,204,35,117,1
69,651,2,77,7
24,1212,9,241,90
34,1050,0,186,7
7,692,3,88,7
32,1166,0,213,1
16,568,0,64,1000
6,723,26,134,1
81,972,3,120,90
72,1317,0,128,7
47,211,0,72,7
68,960,1,150,90
195,1129,0,144,1000
36,371,1,116,7
88,1090,7,191,1000
67,1171,4,207,30
78,1175,0,158,1000
36,600,4,127,1
15,1474,24,262,1
33,962,11,155,7
77,584,2,59,1
31,873,1,82,14
189,618,4,89,14
16,906,17,120,14
67,361,0,20,90
26,882,1,135,7
141,1098,3,190,180
37,1170,4,117,1
87,183,2,22,1000
31,231,50,131,180
56,827,12,87,7
99,1117,0,86,1000
61,129,0,26,365
338,706,0,119,1000
13,935,30,172,1000
61,738,4,153,7
9,235,0,19,90
31,1192,15,154,180
28,207,0,106,365
5,403,0,40,180
76,248,14,41,180
51,968,6,55,30
97,270,11,41,90
103,1002,0,156,1000
53,661,0,136,1
134,455,2,57,180
5,940,32,181,1000
30,790,1,73,14
4,627,4,138,30
129,621,2,85,14
120,1193,10,206,1
26,627,4,135,30
26,1154,4,76,1000
24,176,9,61,1
21,267,0,20,7
44,429,0,46,1
12,925,29,161,7
104,96,1,30,180
37,994,4,155,7
75,703,19,141,1000
42,1237,3,155,1
88,1229,1,147,1000
78,275,2,54,7
160,329,7,75,14
5,709,18,134,180
45,208,1,32,1000
81,570,0,104,180
139,700,14,75,1
135,898,5,80,30
22,798,4,87,90
22,1099,0,85,1000
46,905,3,88,1
165,605,2,127,7
2,215,0,73,1
37,469,1,55,1
14,651,9,133,1000
54,381,0,44,30
60,1266,9,107,1000
50,328,10,115,1
91,686,1,67,7
231,687,3,90,14
168,128,0,60,14
18,0,0,0,14
7,0,0,0,90
78,421,1,77,30
97,572,17,103,1
149,1426,2,256,1
22,176,0,75,7
20,571,2,80,365
20,543,2,63,1
19,206,0,106,365
24,258,7,37,180
173,606,2,127,1000
41,365,0,21,1000
61,867,18,135,180
9,362,1,70,1000
130,1076,0,190,1000
51,766,2,80,7
48,186,0,49,7
187,908,0,89,365
46,299,7,68,1000
33,152,1,29,7
35,1121,19,188,7
85,363,2,69,90
122,1251,0,146,1
159,684,4,137,180
288,575,17,103,1000
94,576,4,55,365
72,284,2,54,7
40,747,6,115,1
44,768,0,85,30
21,634,6,134,180
93,1075,3,209,90
20,543,1,69,14
190,796,4,109,1000
26,1252,0,189,7
8,872,1,82,14
25,916,24,160,7
106,336,4,64,90
6,263,8,36,1
13,975,0,120,7
68,323,0,59,7
22,1077,0,85,7
25,741,26,148,1
23,1182,0,172,1
128,662,4,131,90
40,319,4,63,90
65,1148,0,147,1
183,560,0,83,1
24,326,10,108,1
66,771,1,85,7
116,330,6,64,14
3,943,19,138,1000
103,360,1,125,14
40,896,0,122,30
14,744,1,157,365
72,558,0,59,365
34,856,19,148,1
1459,571,7,101,90
85,232,1,29,1
160,1135,0,101,1000
68,802,1,87,180
361,259,8,19,180
31,313,12,73,90
91,262,9,37,365
14,187,1,45,14
576,272,0,53,90
50,326,18,61,1
68,0,0,18,1000
71,179,1,69,14
34,1224,6,153,1
85,721,12,121,180
79,905,10,142,1000
3,1136,2,89,14
33,1206,20,216,1
7,186,33,59,180
58,125,0,30,180
13,1198,4,216,30
28,1005,2,149,14
31,896,0,122,1000
54,211,7,41,365
28,901,0,89,1
54,341,17,103,1000
36,357,0,71,365
417,849,0,71,1000
32,176,22,75,7
427,562,3,104,1000
72,1043,17,146,365
159,4,2,26,90
93,1251,3,145,90
113,1217,0,131,1000
87,1202,1,193,1
58,302,7,71,180
25,1041,0,189,1
54,856,6,139,1000
25,374,3,20,30
18,169,1,63,7
6,723,26,134,1
36,347,2,42,30
74,1211,11,240,1
517,281,9,31,1000
29,835,7,133,180
58,159,10,46,365
91,711,16,121,7
117,909,8,127,30
58,223,0,19,1
37,204,33,105,1000
217,558,3,104,1000
16,1025,3,58,30
43,1321,27,128,7
208,994,0,124,1
89,502,8,84,14
77,1084,8,187,7
27,0,0,8,7
34,621,12,128,1
306,704,16,118,30
42,531,0,85,1000
67,492,2,55,1
45,961,5,123,1000
19,921,8,143,7
4,195,30,104,7
37,748,0,147,30
14,741,0,62,7
46,765,5,117,1
69,909,16,91,14
34,1140,1,169,1
48,1204,10,123,7
312,584,0,91,1
38,0,0,16,1
129,620,0,83,365
132,1136,1,180,14
37,657,16,103,1000
226,1012,0,150,90
33,721,18,138,1
95,331,16,23,1000
42,518,1,58,365
118,1194,0,224,1000
20,132,9,56,7
176,799,17,99,90
101,299,9,68,180
53,215,13,46,7
117,908,6,76,14
27,928,2,142,30
124,293,5,112,1
83,330,10,109,7
32,558,19,59,1
23,235,1,48,1
47,860,6,139,90
71,1081,0,191,1000
105,145,7,66,1
42,705,20,143,90
7,898,22,160,7
101,368,0,36,7
156,1202,11,236,7
12,1117,0,86,1000
184,236,1,121,1
19,187,41,69,1
35,683,4,99,1
13,914,24,160,30
77,1117,0,87,7
34,1513,0,265,1
5,248,7,32,1000
70,200,14,98,1
32,689,6,129,1000
51,219,0,110,90
86,759,0,63,7
15,1195,20,206,1
34,1239,1,181,180
8,664,5,77,1
55,1138,1,192,1
62,769,6,83,180
162,904,11,122,90
34,909,12,146,7
144,537,0,64,7
8,174,25,67,90
198,557,16,103,1000
39,975,0,155,1000
26,211,2,121,14
89,863,6,139,7
132,262,12,37,1
45,940,0,132,30
13,1090,8,214,1
86,1378,2,168,1
112,157,15,49,90
21,1120,2,105,1
110,903,0,90,14
6,310,18,104,1
72,1159,6,167,14
21,206,0,106,365
54,207,35,102,180
19,249,1,41,1
32,635,17,135,14
55,426,0,37,365
42,353,1,113,1000
81,189,16,45,1000
17,836,1,62,180
94,706,11,134,1000
88,224,45,123,1
330,199,1,69,7
64,915,1,129,1
49,1216,4,72,7
186,535,3,52,30
20,283,0,38,1000
23,334,46,75,7
281,855,36,145,90
48,1152,4,223,1
32,896,5,167,7
12,352,20,111,1
71,313,29,96,365
5,872,0,75,14
171,619,14,130,1000
80,1161,2,198,30
7,156,22,68,1
10,1186,3,226,1
12,776,0,108,1
35,204,35,100,180
12,200,39,98,30
17,231,1,18,1
113,615,0,69,1000
36,795,0,90,1
26,797,12,97,7
6,1423,20,255,7
61,366,5,71,7
60,887,22,167,365
6,868,0,77,14
26,341,1,114,7
64,278,4,86,1
19,205,15,102,180
41,1198,14,208,1000
38,257,7,36,30
91,820,2,135,30
199,547,1,41,180
49,1241,6,195,1000
66,213,0,112,30
146,893,1,166,1000
29,1077,1,189,30
72,884,1,147,1
116,313,12,73,365
15,966,17,115,1
71,1259,6,159,1000
87,1253,3,145,180
19,716,10,137,1000
90,1245,0,193,180
182,1233,0,179,1000
257,476,1,41,365
8,962,10,162,1
54,1177,0,207,30
8,933,3,132,90
97,566,0,64,30
14,1192,15,154,180
92,167,2,54,7
26,1163,6,162,180
12,916,0,117,14
103,537,2,53,30
85,724,1,154,1000
110,546,12,78,7
26,1149,2,91,14
7,186,33,59,180
12,603,1,69,90
12,1139,3,104,1
32,1207,10,216,1
32,689,11,129,30
44,237,19,122,180
147,752,18,149,1000
17,14,2,26,365
40,1136,0,89,14
55,209,1,39,7
56,1368,0,233,365
53,307,3,68,1000
27,956,3,161,7
124,1162,0,208,30
13,1247,1,241,90
26,959,5,152,1
872,902,0,157,1
29,595,1,61,7
49,967,36,182,14
29,1224,0,148,1000
38,886,0,86,1
35,1311,19,175,1
35,753,8,153,90
33,549,5,64,180
17,1092,0,197,90
33,563,3,55,7
134,247,13,40,365
58,1225,11,225,1
76,704,0,85,365
28,1442,3,251,7
288,317,1,69,1000
107,1116,2,117,1
61,1180,0,74,1
85,620,3,128,90
37,1173,0,148,180
103,1530,29,264,1000
26,748,0,147,1
221,440,0,85,1
53,963,0,106,30
22,0,0,0,14
11,203,33,105,365
72,358,2,71,1000
180,1078,8,214,7
89,1189,0,158,7
42,372,1,53,7
30,1065,6,188,1
75,667,32,79,365
53,627,19,71,7
27,948,10,104,1
59,1425,2,253,90
9,1251,15,155,7
65,355,3,72,180
58,722,0,68,1
80,169,0,25,180
79,1210,7,246,30
51,331,1,95,1
64,187,14,69,1
5,1055,0,202,7
161,963,0,106,1000
98,712,0,134,14
88,628,2,139,365
41,975,0,155,1000
95,367,0,25,90
15,172,1,63,7
34,1379,52,168,14
10,993,3,150,1000
27,1182,7,220,1
61,655,2,77,7
38,721,12,122,180
27,686,9,135,1
129,703,3,141,365
34,228,0,70,1
110,1174,0,88,180
16,362,1,70,1000
19,542,0,61,1
60,577,4,72,14
26,382,0,36,1000
7,326,22,103,30
33,710,11,141,7
73,587,3,52,365
80,1170,0,118,180
20,227,47,132,90
69,199,0,16,1000
51,0,1,17,365
19,188,13,20,180
62,1426,6,254,1
774,1028,0,59,1000
30,966,3,150,7
68,601,16,126,7
41,1167,3,170,7
64,132,0,59,1
63,1185,0,222,1000
202,972,11,153,180
6,551,0,64,180
20,963,0,106,1000
108,544,14,61,1
115,1321,63,178,30
91,116,1,56,365
12,830,2,59,1
116,153,0,36,14
110,1136,0,89,14
62,1192,15,154,180
123,362,3,72,7
69,292,1,90,7
35,1206,1,246,1
25,196,37,94,7
27,1093,0,187,90
47,144,13,31,180
134,998,4,156,1000
97,1145,1,108,14
65,1176,3,197,14
116,1357,42,152,1
16,509,4,57,90
10,1153,11,223,1
121,203,0,80,14
538,872,0,74,365
56,362,10,49,7
62,1071,9,205,7
51,909,0,89,7
50,441,4,86,30
79,0,0,23,1
20,754,2,63,7
35,727,3,92,90
67,820,2,135,1
46,620,1,68,1000
69,1213,0,138,7
42,1185,16,157,365
9,1142,1,188,1
50,283,1,38,1000
75,160,15,63,90
12,874,1,59,1
90,1212,6,194,1000
294,874,0,70,7
45,757,3,152,7
42,1317,63,178,14
8,1252,14,224,7
75,896,0,122,180
57,1134,3,84,30
15,1160,5,166,180
11,578,2,81,1000
33,1341,2,172,14
218,503,1,56,7
31,396,0,37,1000
199,562,7,105,180
306,856,6,139,1000
39,415,8,83,1000
139,697,19,134,90
55,667,0,80,1000
99,573,17,103,90
76,576,3,83,365
128,598,2,136,365
27,261,1,20,1
14,737,2,63,7
21,177,27,62,90
