@RELATION combined

@ATTRIBUTE issuecleanedbodylen REAL
@ATTRIBUTE meancommentsizet REAL
@ATTRIBUTE nactorst REAL
@ATTRIBUTE ncommentst REAL
@ATTRIBUTE ncommitsbyactorst REAL
@ATTRIBUTE ncommitsbycreator REAL
@ATTRIBUTE ncommitsbyuniqueactorst REAL
@ATTRIBUTE ncommitsinproject REAL
@ATTRIBUTE ncommitsprojectt REAL
@ATTRIBUTE nissuesbycreator REAL
@ATTRIBUTE nissuesbycreatorclosed REAL
@ATTRIBUTE nissuescreatedinproject REAL
@ATTRIBUTE nissuescreatedinprojectclosed REAL
@ATTRIBUTE nissuescreatedprojectclosedt REAL
@ATTRIBUTE nissuescreatedprojectt REAL
@ATTRIBUTE nlabelst REAL
@ATTRIBUTE nsubscribedbyt REAL
@ATTRIBUTE timeopen {1,7,14,30,90,180,365,1000}

@DATA
17,0,2,0,8375,0,258,513,8453,1,0,299,29,1025,3807,0,0,1
4,7,4,6,8470,0,260,573,8511,3,1,339,29,1042,3872,0,0,180
30,10,2,1,5010,1,189,1003,5170,4,1,388,66,656,2233,0,0,7
10,0,2,0,6945,0,238,750,7079,1,0,354,75,849,3093,0,0,1
31,0,2,0,6380,0,216,678,6468,1,0,410,77,754,2732,0,0,1
7,10,2,2,1639,28,95,1006,1813,18,17,413,149,239,712,0,0,1
4,5,1,1,2243,0,109,823,2391,6,4,395,114,311,923,0,0,1
15,5,2,2,7772,0,248,520,7826,1,0,297,51,951,3469,0,0,90
7,5,1,1,3762,0,157,811,3877,2,0,416,88,475,1551,0,0,7
17,1,1,1,2225,0,109,840,2375,11,6,407,115,308,914,0,0,7
10,14,2,2,2089,0,105,798,2225,1,0,400,121,277,841,0,0,7
6,33,2,1,58,0,21,1318,201,2,0,488,135,15,56,0,0,1
75,0,2,0,3253,0,150,975,3426,5,3,378,83,450,1406,0,0,1
66,10,2,1,7736,0,248,503,7790,2,1,300,56,947,3446,0,0,14
12,3,1,1,2394,0,115,733,2537,2,0,356,94,333,997,0,0,1
20,0,3,0,1531,0,88,1041,1684,1,0,426,159,200,656,0,0,1
4,0,1,0,1486,50,86,1018,1594,21,20,424,161,183,622,0,0,1
111,3,1,1,6527,0,228,792,6608,3,1,384,76,800,2868,0,0,30
28,19,3,3,10485,0,276,556,10527,1,0,285,14,1176,4880,0,0,90
28,4,1,1,2295,3,111,790,2429,6,3,385,110,315,944,0,0,7
4,21,2,5,7603,3,245,443,7682,6,2,268,70,923,3358,0,0,180
7,21,2,4,1661,0,96,986,1815,15,14,411,145,240,718,0,0,1
7,14,2,1,5922,0,209,830,6112,1,0,425,83,722,2583,0,0,30
41,6,2,1,9457,0,272,639,9569,3,3,274,24,1102,4400,0,0,7
42,12,2,8,1550,0,89,1037,1731,21,20,421,161,214,673,0,1,30
123,29,2,2,2865,0,139,940,3050,2,1,337,84,403,1235,0,0,180
62,8,2,4,2192,0,106,836,2350,3,2,401,119,301,894,0,0,1
3,0,1,0,1247,0,77,1079,1411,2,0,452,179,150,524,0,0,1
22,0,2,0,4437,0,172,970,4565,36,35,552,142,565,1916,0,0,1
7,0,3,0,3078,7,141,906,3135,22,7,332,64,415,1283,0,0,7
56,15,2,1,1614,0,95,1028,1811,1,0,418,152,238,709,0,0,1
10,0,1,0,934,0,67,1165,1144,46,45,470,174,105,406,0,0,1
11,7,4,1,3704,0,155,832,3846,1,0,417,85,471,1530,0,0,1
15,0,1,0,4857,0,186,1055,5087,4,2,407,77,646,2195,0,0,1
20,0,2,0,4495,0,175,982,4622,26,25,512,129,573,1939,0,0,1
41,14,2,2,387,0,42,1219,621,1,0,523,152,51,181,0,0,30
18,10,1,1,5915,0,209,816,6098,9,8,427,84,721,2571,0,0,1
12,0,2,0,2598,1,121,637,2679,1,0,319,79,353,1082,0,0,1
10,0,2,0,2137,0,105,839,2288,3,1,407,125,292,872,0,0,1
14,0,2,0,7772,15,248,520,7826,15,9,296,51,951,3469,0,0,1
33,5,1,1,7733,15,248,494,7787,16,11,296,56,947,3444,0,0,7
8,51,2,2,4810,0,186,1018,5032,6,3,413,76,637,2161,0,0,1
27,0,3,0,4950,5,188,982,5148,10,4,382,75,653,2221,0,1,1
28,7,2,2,6040,0,211,758,6154,7,6,404,67,727,2600,0,0,7
15,41,3,5,7335,0,244,562,7486,4,2,310,78,893,3271,0,0,365
61,0,1,0,3150,4,147,972,3254,10,4,372,75,430,1337,0,0,7
7,0,2,0,4303,9,169,1019,4447,18,9,553,140,530,1806,0,0,1
13,10,2,2,693,0,60,1185,925,3,1,519,184,80,319,0,0,7
71,7,2,2,9720,0,273,587,9775,1,0,274,44,1120,4515,0,0,180
40,0,2,0,167,0,29,1328,387,2,1,518,149,29,106,0,0,7
7,0,2,0,6864,31,238,788,7024,31,29,368,75,842,3064,0,0,1
87,0,2,0,1380,0,81,1056,1541,2,1,439,169,173,589,0,0,1
8,0,1,0,7923,16,249,493,7987,12,11,280,45,980,3563,0,0,7
34,10,2,1,6476,0,220,702,6526,1,0,388,75,773,2796,0,0,90
3,6,2,1,7661,0,248,445,7723,2,0,283,57,937,3396,0,0,14
6,0,3,0,3119,0,144,912,3169,1,0,344,64,424,1302,0,0,7
57,48,1,1,5068,0,190,1010,5265,1,0,381,68,664,2271,0,0,7
10,0,2,0,7906,21,249,501,7968,14,13,282,47,978,3548,0,0,1
8,0,2,0,920,1,67,1169,1133,1,0,475,177,103,399,0,0,1
36,13,2,2,2624,0,123,688,2706,1,0,316,85,361,1104,0,0,7
38,8,2,1,6236,2,216,768,6423,7,2,434,80,750,2696,0,0,7
10,10,2,1,2050,0,104,813,2209,1,0,391,119,276,840,0,0,1
19,0,1,0,4501,0,176,981,4629,25,24,507,128,575,1948,0,0,1
197,16,3,5,7070,0,241,673,7185,1,0,321,78,855,3131,0,0,1
8,7,2,3,1823,4,99,935,2049,4,3,409,127,255,782,0,0,7
10,0,2,0,7442,18,244,502,7552,20,16,278,74,907,3311,0,0,1
19,0,2,0,4492,0,173,972,4602,28,27,520,131,571,1931,0,0,1
42,10,2,1,7491,0,244,477,7623,6,4,276,77,913,3335,0,0,90
21,54,3,9,1255,1,77,1083,1421,3,1,449,179,153,533,0,1,7
16,0,1,0,4591,0,180,1037,4741,8,6,491,104,595,2023,0,0,1
18,0,1,0,4564,0,179,981,4682,10,9,483,109,589,1993,0,0,1
2,8,2,2,1708,0,96,960,1850,24,19,405,130,245,733,0,0,7
55,3,2,1,7928,2,249,488,7989,7,2,277,43,980,3564,0,0,90
8,13,2,1,4835,4,186,1049,5064,17,8,406,77,641,2181,0,0,14
18,0,2,0,8216,5,257,433,8295,3,2,275,33,1009,3733,0,0,1
4,15,2,1,3372,3,153,988,3648,16,3,376,68,457,1464,0,0,1
7,0,1,0,4868,0,187,1047,5100,6,0,404,79,647,2199,0,0,30
27,144,2,7,4698,0,182,1030,4834,1,0,440,86,612,2085,0,0,7
27,10,2,2,6703,0,235,849,6873,1,0,383,85,823,2987,0,0,90
8,0,2,0,6568,3,230,827,6667,3,1,394,74,810,2912,0,0,1
30,13,2,1,2487,0,118,686,2620,1,0,337,88,343,1035,0,0,14
16,0,1,0,4556,0,179,978,4673,13,11,490,111,588,1981,0,0,1
17,8,2,2,362,0,42,1232,600,9,0,526,151,47,174,0,0,1
8,10,2,1,1254,0,77,1084,1417,2,0,450,178,153,531,0,0,7
9,0,1,0,1697,0,96,966,1837,10,9,403,131,244,730,0,0,1
3,16,1,2,6640,0,232,851,6770,1,0,388,78,814,2948,0,0,14
16,10,2,1,1658,0,96,988,1815,16,14,413,145,240,718,0,0,1
46,9,2,3,746,0,61,1205,991,2,0,502,182,86,347,0,0,1
6,0,1,0,2856,0,137,914,3024,1,0,334,83,399,1226,0,0,1
4,100,3,1,4750,5,183,1026,4900,21,10,434,85,625,2123,0,0,1
9,0,1,0,4868,0,187,1047,5100,8,0,406,79,647,2199,0,0,30
27,5,1,1,5190,0,190,963,5341,7,8,363,56,668,2299,0,0,7
58,16,2,2,11526,0,280,562,11635,1,0,247,11,1214,5368,0,0,180
19,0,3,0,1466,0,85,1034,1584,27,24,428,163,178,615,0,0,7
7,0,1,0,4649,0,180,1070,4790,2,0,465,95,605,2057,0,0,1
11,18,3,1,2522,6,119,661,2636,23,10,322,83,345,1045,0,0,14
15,9,2,2,1427,0,83,1031,1555,3,0,427,163,176,599,0,0,1
6,0,1,0,1023,8,70,1137,1254,18,8,462,179,114,439,0,0,1
6,11,2,1,4838,5,186,1053,5068,12,0,401,76,644,2186,0,0,30
7,0,2,0,6920,7,238,767,7057,5,0,362,74,846,3084,0,0,1
119,26,3,4,2760,3,132,862,2863,1,0,317,75,382,1176,0,1,1
11,11,2,2,928,0,67,1170,1143,47,45,474,174,105,404,0,2,1
5,0,2,0,8462,0,260,580,8511,2,0,344,31,1042,3872,0,0,1
10,8,1,1,5386,0,198,1051,5532,2,0,374,63,684,2387,0,0,7
17,13,2,1,619,1,56,1190,849,5,1,524,181,75,292,0,0,1
28,62,3,2,2286,0,111,793,2421,2,0,387,111,315,936,0,0,14
24,0,1,0,6985,0,239,724,7089,1,0,341,78,850,3103,0,0,1
24,14,2,1,4047,0,165,896,4141,5,2,511,125,508,1683,0,0,7
9,3,1,1,5205,2,190,949,5349,11,4,360,59,668,2300,0,0,14
6,0,2,0,6468,12,220,695,6526,11,9,392,75,773,2794,0,0,1
110,0,1,0,4602,0,180,1027,4745,7,6,487,103,596,2027,0,0,1
35,9,2,2,1335,0,80,1060,1506,1,0,435,171,164,572,0,0,7
21,0,1,0,7327,0,243,568,7477,7,5,315,78,891,3268,0,0,1
25,0,2,0,7949,9,251,487,8021,11,7,274,41,983,3581,0,0,1
11,4,2,1,843,0,62,1169,1034,48,47,487,177,90,364,0,0,1
10,0,1,0,6437,0,219,671,6507,1,0,410,78,768,2779,0,0,1
55,11,2,2,4098,0,166,937,4175,1,0,516,128,516,1697,0,0,1
39,47,2,3,7344,20,244,562,7491,2,0,308,76,894,3275,0,0,30
37,59,2,1,4077,0,165,942,4167,1,0,524,131,513,1692,0,0,7
6,23,2,1,1826,4,99,934,2052,16,8,408,127,258,786,0,0,7
73,10,2,1,5087,0,190,1011,5274,1,0,376,68,666,2276,0,0,30
31,9,2,2,4105,0,166,930,4183,1,0,512,129,516,1698,0,0,7
5,7,2,2,5666,0,204,864,5801,1,0,386,70,701,2471,0,0,7
62,7,2,2,3149,0,146,973,3244,2,1,373,76,429,1335,0,0,30
11,0,2,0,1306,66,80,1071,1492,28,27,443,181,161,560,0,0,1
18,22,3,1,6533,2,229,827,6643,4,3,396,81,807,2890,0,0,365
40,11,2,1,2448,0,117,694,2599,1,0,333,83,340,1016,0,0,7
14,7,2,1,6601,0,231,848,6709,3,2,399,74,813,2932,0,0,7
3,28,3,2,1566,48,92,1049,1765,24,23,424,161,221,685,0,0,1
11,0,2,0,1340,62,80,1067,1506,26,25,436,170,164,572,0,0,1
24,0,2,0,4373,0,171,1006,4517,2,0,545,142,549,1878,0,0,1
24,0,2,0,6594,0,231,851,6704,1,0,398,74,813,2930,0,0,1
19,10,2,1,5070,3,190,1016,5274,5,4,380,68,666,2276,0,0,14
10,0,2,0,6849,32,238,798,7007,32,30,374,76,842,3058,0,0,1
9,0,2,0,2350,0,113,769,2480,2,0,377,102,325,969,0,0,7
31,11,2,4,6543,0,230,844,6658,1,0,404,79,809,2901,0,0,90
95,17,1,1,7274,0,243,552,7368,1,0,310,77,878,3217,0,0,14
2,12,2,1,104,0,24,1325,302,1,0,505,143,23,80,0,0,1
60,15,2,1,4968,0,189,992,5149,1,0,386,68,654,2227,0,0,90
20,11,2,1,4592,5,180,1036,4744,8,5,488,103,595,2024,0,0,7
85,78,3,4,9537,0,272,610,9651,1,0,276,23,1106,4439,0,0,365
29,0,2,0,2749,0,132,840,2850,4,1,329,77,380,1171,0,0,7
68,8,3,2,7951,2,251,487,8023,5,0,272,41,983,3582,0,0,90
10,10,1,1,9332,0,272,679,9430,1,0,287,25,1093,4348,0,0,1
27,7,2,2,3748,0,155,816,3863,2,1,422,89,472,1544,0,0,1
4,9,2,3,6287,0,216,743,6448,1,1,440,81,751,2713,0,0,90
18,14,2,1,5719,3,204,815,5828,5,2,382,71,701,2477,0,0,7
16,0,2,0,7890,14,249,488,7961,13,10,283,49,976,3539,0,0,1
11,12,2,1,5922,0,209,830,6112,2,0,426,83,722,2583,0,0,30
12,14,2,2,3835,0,157,809,3944,1,0,436,98,478,1572,0,0,14
20,0,1,0,4451,0,172,976,4573,32,31,540,137,565,1919,0,0,1
15,38,3,19,8593,0,262,661,8701,2,0,350,23,1053,3977,0,0,365
18,0,2,0,3179,0,148,962,3311,1,0,373,79,435,1356,0,0,1
10,14,2,1,4494,0,173,974,4608,2,0,515,130,572,1932,0,0,7
31,8,2,2,4332,0,169,1007,4461,1,0,552,139,536,1824,0,0,7
6,4,2,1,1247,0,77,1079,1411,40,37,450,179,150,524,0,0,1
18,0,1,0,4564,0,179,981,4682,9,8,482,108,589,1993,0,0,1
10,0,2,0,7512,11,244,467,7631,13,10,273,74,916,3342,0,0,1
5,0,1,0,1603,37,95,1028,1805,20,19,420,155,233,700,0,0,1
44,36,3,2,6530,0,229,797,6639,1,0,389,78,804,2882,0,0,90
13,5,2,1,2516,3,119,667,2634,5,2,326,83,345,1044,0,1,1
30,14,2,1,4024,0,164,837,4122,3,2,489,123,504,1671,0,0,90
11,5,2,1,2748,7,132,811,2850,25,9,328,76,380,1171,0,0,7
18,9,2,3,91,0,24,1330,279,6,0,505,143,22,74,0,0,7
16,4,1,1,2433,2,117,707,2581,3,2,346,87,339,1013,0,0,1
5,0,2,0,2421,0,116,711,2572,2,0,349,89,334,1004,0,0,1
18,5,1,1,6154,0,216,808,6407,6,5,433,78,749,2685,0,0,7
9,8,3,2,1042,0,72,1133,1258,1,0,453,175,119,451,0,0,1
10,0,1,0,7527,8,244,457,7632,10,8,268,73,916,3343,0,0,90
6,11,2,1,4831,7,186,1031,5063,17,0,407,76,641,2178,0,0,30
71,11,3,1,2996,0,140,871,3096,2,1,326,71,412,1266,0,0,7
29,0,3,0,3135,0,145,958,3202,4,1,362,72,426,1321,0,0,7
69,0,2,0,7709,0,248,490,7769,1,0,288,56,944,3430,0,0,1000
6,48,2,4,2134,0,105,841,2287,1,0,411,129,292,872,0,0,7
22,13,3,1,633,0,56,1182,882,5,4,526,183,76,298,0,0,1
58,12,2,2,5720,0,204,840,5830,2,0,384,73,702,2479,0,0,7
156,20,2,2,4485,0,173,978,4591,7,4,523,133,568,1928,0,1,7
11,0,2,0,408,0,42,1213,624,2,1,523,151,51,184,0,0,1
9,194,2,1,1713,0,96,958,1875,9,7,409,130,245,736,0,0,7
139,10,2,1,8447,0,260,572,8493,5,4,336,32,1040,3852,0,0,1
42,18,2,4,1498,0,86,1029,1616,25,21,429,160,188,634,0,0,14
12,31,2,2,9356,1,272,673,9456,6,5,286,24,1094,4358,0,0,1
17,8,2,2,8481,1,261,586,8529,5,2,337,27,1042,3886,0,0,7
37,11,2,2,1292,0,80,1072,1459,1,0,446,182,157,549,0,0,7
9,10,2,1,5035,15,189,1008,5196,6,9,386,66,657,2241,0,0,7
30,3,1,1,8456,2,260,565,8499,7,4,340,31,1040,3857,0,0,30
249,8,3,7,66,0,21,1319,213,1,0,488,136,15,59,0,4,7
20,0,2,0,4564,0,180,987,4692,8,7,482,107,591,1998,0,0,1
17,5,2,2,1801,0,99,937,2012,2,1,414,122,255,773,0,0,1
13,5,2,1,1348,0,80,1059,1510,30,29,432,169,164,573,0,0,1
23,11,2,1,1120,0,73,1105,1305,2,0,447,173,126,470,0,0,7
10,10,2,1,6944,1,238,751,7077,2,0,356,76,849,3093,0,0,30
14,3,2,2,1399,55,81,1045,1551,25,24,438,167,174,594,0,0,1
6,0,1,0,1598,42,94,1030,1801,21,20,420,156,232,699,0,0,1
13,19,2,2,1589,0,93,1036,1788,19,18,423,157,226,692,0,0,1
8,6,2,2,5112,14,190,987,5304,8,7,367,62,667,2282,0,0,7
59,28,3,8,4175,0,167,1033,4346,1,0,553,136,524,1758,0,5,30
3,0,2,0,2671,0,130,715,2780,2,0,319,93,375,1141,0,0,90
20,4,1,1,6378,1,216,676,6464,6,2,410,78,753,2728,0,0,7
32,29,2,5,2692,0,132,778,2811,1,0,324,91,378,1160,0,0,7
5,7,2,2,2338,4,113,763,2449,8,4,378,101,323,959,0,0,1
11,7,3,4,1415,0,81,1034,1554,2,1,431,166,174,595,0,4,1
19,0,2,0,4532,0,178,997,4653,18,17,498,117,585,1971,0,0,1
155,35,2,8,2006,3,101,838,2155,4,3,397,122,267,816,0,0,14
15,41,5,1,1406,0,81,1042,1553,1,0,437,168,174,594,0,1,7
10,15,2,2,2441,0,117,699,2585,3,0,341,85,339,1014,0,0,1
10,7,1,2,180,7,32,1326,416,15,7,519,148,35,120,0,0,1
4,0,1,0,8400,0,258,527,8458,2,0,313,27,1028,3814,0,0,1
9,2,1,1,4517,3,178,981,4644,8,3,502,122,579,1960,0,0,1
44,0,1,0,5261,1,193,969,5379,2,1,350,53,673,2320,0,0,1
21,20,1,1,6306,0,216,733,6449,4,3,434,80,752,2715,0,0,1
6,0,2,0,8062,8,254,450,8161,6,4,274,39,1000,3656,0,0,1
7,0,2,0,2908,0,140,937,3071,4,0,330,76,407,1250,0,0,1
15,22,7,5,4150,0,166,999,4309,2,0,538,135,521,1737,0,1,365
12,0,2,0,7268,0,243,557,7327,1,0,317,77,870,3194,0,0,7
16,0,1,0,5900,0,209,802,6086,10,9,426,83,721,2570,0,0,1
23,17,3,1,8159,1,257,435,8267,1,0,274,32,1008,3713,0,0,1
21,0,2,0,2608,0,121,636,2684,1,0,312,79,354,1086,0,0,7
93,60,3,5,6491,0,220,744,6529,4,1,391,71,776,2805,0,3,180
6,6,2,2,2252,0,109,820,2394,1,0,392,108,312,925,0,0,1
24,5,1,1,6533,2,229,833,6644,3,2,396,81,807,2891,0,0,30
7,15,2,1,1432,0,83,1043,1559,28,25,427,163,176,604,0,0,1
65,0,2,0,268,0,41,1286,500,2,1,524,151,43,148,0,0,1
9,25,2,3,6363,0,216,689,6459,2,0,423,78,752,2723,0,0,30
18,0,2,0,4524,0,178,997,4646,21,20,498,120,579,1963,0,0,1
2,0,2,0,2355,0,113,765,2483,1,0,373,102,325,969,0,0,7
10,11,2,1,2521,3,119,662,2634,4,2,324,83,345,1044,0,0,1
11,5,2,3,5063,0,190,1000,5245,5,0,388,69,662,2264,0,0,7
6,0,1,0,1794,4,99,928,2006,13,8,414,125,255,772,0,0,1
22,0,3,0,7101,25,242,672,7274,3,0,328,78,859,3160,0,1,1
15,0,1,0,4653,0,180,1066,4790,5,3,464,95,605,2059,0,0,7
9,0,2,0,1174,0,75,1104,1340,41,39,451,182,138,494,0,0,1
18,0,2,0,6489,0,220,738,6528,3,2,393,71,776,2805,0,0,14
28,0,2,0,6581,0,231,830,6687,2,1,392,74,811,2920,0,0,7
26,13,3,1,8328,3,258,502,8408,10,4,305,30,1021,3792,0,0,7
8,12,2,1,2199,0,106,830,2350,1,0,401,118,301,895,0,0,1
6,4,1,1,2244,0,109,822,2391,5,0,394,110,311,923,0,0,1
80,50,2,7,6508,0,223,782,6543,1,0,386,73,785,2822,0,0,180
7,21,5,2,1361,2,81,1061,1532,3,0,436,168,171,584,0,1,7
7,0,1,0,4591,0,180,1037,4741,2,0,494,105,595,2023,0,0,7
2,0,2,0,2306,0,113,790,2443,7,1,385,107,321,953,0,0,1
5,11,2,1,4682,0,181,1038,4821,2,0,447,94,609,2076,0,0,7
28,3,2,1,2388,0,115,738,2525,1,0,357,95,333,995,0,0,1
87,6,2,2,4975,1,189,998,5152,3,1,386,66,654,2227,0,0,1
10,14,2,1,3601,0,155,860,3779,2,0,382,74,468,1506,0,0,7
8,10,2,1,7854,1,248,499,7928,3,2,279,49,968,3522,0,0,365
6,13,2,1,615,1,56,1186,836,2,1,521,178,73,285,0,0,1
6,8,2,1,8196,0,257,433,8292,1,0,278,33,1009,3729,0,0,7
22,0,2,0,2688,0,131,750,2805,1,0,320,91,377,1155,0,0,1
23,0,2,0,7705,18,248,458,7757,22,15,277,57,943,3423,0,0,1
36,21,3,2,2884,0,140,945,3065,1,0,330,79,406,1248,0,0,1
28,12,2,3,5750,0,204,842,5897,1,0,398,77,705,2498,0,0,1
18,14,2,1,8892,0,270,690,9021,2,0,327,23,1075,4145,0,0,7
8,0,1,0,5224,2,192,958,5362,7,3,352,58,670,2308,0,0,7
35,20,2,3,5388,0,198,1061,5534,1,0,385,64,684,2389,0,0,7
152,23,4,4,10348,0,276,601,10464,2,0,299,18,1169,4822,0,0,1000
7,11,2,2,8744,0,266,641,8814,1,0,335,21,1060,4047,0,0,7
8,14,2,1,2843,0,137,911,2996,1,0,331,81,398,1222,0,0,7
69,29,2,4,2572,1,120,627,2655,2,1,314,80,347,1063,0,0,7
5,0,2,0,1684,0,96,971,1824,25,19,407,135,242,725,0,0,1
9,1,1,1,2805,0,135,915,2944,1,0,327,80,393,1214,0,0,1
20,0,2,0,1614,7,95,1028,1811,7,5,419,152,238,709,0,0,1
62,33,2,3,6477,0,220,705,6527,1,0,386,75,773,2796,0,2,365
5,10,2,1,1677,13,96,975,1823,11,10,410,141,241,724,0,0,1
16,9,2,3,1270,2,79,1080,1432,6,2,442,179,155,540,0,0,7
32,6,2,2,1748,0,96,937,1915,1,0,414,128,249,748,0,0,1
5,6,1,1,6085,0,213,778,6266,4,0,413,68,732,2630,0,0,14
8,35,2,3,4975,0,189,998,5152,1,0,387,66,654,2227,0,0,1
24,0,2,0,2364,0,114,757,2492,2,0,370,101,326,973,0,0,1
8,11,2,1,1518,50,88,1053,1678,23,24,431,159,200,655,0,0,1
14,0,1,0,1881,0,99,903,2099,5,3,404,125,259,793,0,0,1
8,0,2,0,9739,1,273,609,9804,2,0,276,43,1121,4527,0,0,90
6,4,1,1,2278,0,109,798,2396,2,0,386,108,312,925,0,0,1
5,8,2,2,4068,0,165,934,4167,2,0,525,129,512,1689,0,0,7
17,0,2,0,4540,0,179,993,4657,15,14,493,114,588,1976,0,0,1
53,14,3,1,2918,0,140,931,3077,1,0,326,73,407,1251,0,0,1
6,0,2,0,2159,0,106,838,2326,14,12,404,123,299,887,0,0,1
11,0,2,0,7319,23,243,570,7464,25,22,311,74,890,3264,0,0,7
6,14,2,1,3685,0,155,844,3844,1,0,410,81,471,1528,0,0,1
21,9,2,2,6191,0,216,786,6414,1,0,435,80,749,2689,0,0,14
2,0,1,0,6620,2,232,845,6735,4,3,396,76,814,2935,0,0,7
25,0,2,0,6153,1,216,800,6400,3,0,431,76,748,2683,0,0,1
17,7,2,2,5555,11,202,962,5722,9,5,389,70,696,2445,0,0,7
5,0,2,0,714,0,60,1180,953,2,0,511,182,83,326,0,0,1
11,0,1,0,1416,0,81,1033,1554,1,0,431,165,174,595,0,0,1
2,0,2,0,2305,0,113,791,2443,8,1,386,107,321,953,0,0,1
4,67,3,4,8459,0,260,578,8506,1,0,342,33,1042,3870,0,2,90
101,6,2,2,4122,3,166,968,4235,3,2,532,135,519,1716,0,0,7
21,11,2,1,4517,0,178,981,4644,24,22,504,122,579,1960,0,0,1
75,0,1,0,5270,0,193,984,5386,1,0,354,52,673,2325,0,0,7
47,0,1,0,487,0,50,1247,714,1,0,534,170,60,229,0,0,1
35,0,3,0,1554,0,89,1047,1735,1,0,425,161,216,675,0,0,1
36,21,2,4,836,16,62,1176,1034,12,6,489,178,90,364,0,1,7
54,10,3,1,3993,2,163,827,4113,2,1,483,117,500,1657,0,0,1
25,0,2,0,3629,1,155,866,3808,1,0,401,78,470,1513,0,0,1
6,0,1,0,3379,2,153,983,3654,14,2,374,67,457,1467,0,0,1
5,0,1,0,4105,7,166,930,4183,26,10,514,129,516,1698,0,0,1
7,17,2,6,1665,0,96,983,1816,14,12,411,143,240,718,0,1,1
20,0,2,0,7628,0,246,433,7695,4,2,259,53,927,3374,0,0,1
34,17,3,1,8481,1,261,586,8533,4,0,336,27,1042,3889,0,0,1
9,0,1,0,1875,0,99,905,2089,18,16,405,125,259,792,0,0,1
6,7,2,2,616,2,56,1192,849,6,2,524,183,75,292,0,0,1
15,10,2,1,7395,0,244,539,7535,3,1,293,75,902,3296,0,0,90
5,0,2,0,2155,9,106,842,2325,9,8,406,126,299,883,0,0,1
31,12,2,2,7498,0,244,476,7629,5,3,275,76,915,3340,0,0,1
23,30,2,3,6051,0,211,764,6182,6,0,407,69,729,2608,0,0,90
9,0,2,0,7889,22,249,489,7961,15,14,284,50,976,3538,0,0,1
8,3,1,1,1790,8,99,932,2006,9,7,415,127,255,772,0,0,1
88,0,2,0,4816,0,186,1014,5035,1,0,410,76,637,2162,0,0,1
60,22,2,9,6085,0,213,778,6259,5,0,414,68,732,2629,0,0,14
14,8,2,2,3868,0,158,830,4006,1,0,458,107,482,1600,0,0,7
7,7,2,2,1655,26,95,991,1815,17,16,416,148,239,717,0,0,1
19,0,1,0,4556,0,179,978,4675,12,11,488,111,588,1981,0,0,1
103,12,3,2,4051,0,165,911,4155,1,0,515,123,512,1688,0,0,365
5,13,3,3,1805,7,99,937,2012,8,7,409,119,255,773,0,0,7
5,80,2,4,2493,2,118,682,2621,4,2,335,88,343,1038,0,0,7
34,18,3,2,5388,0,198,1060,5534,1,0,385,63,684,2389,0,0,365
4,0,1,0,2300,3,112,788,2435,5,3,386,110,318,948,0,0,1
4,10,2,1,7465,0,244,495,7603,7,4,273,75,910,3323,0,0,90
10,7,2,2,8170,0,257,434,8277,2,0,274,33,1008,3718,0,0,365
44,56,2,1,4574,6,180,1026,4721,10,7,495,110,595,2017,0,0,7
9,0,2,0,7540,7,244,473,7639,8,5,278,72,918,3345,0,0,1
28,17,3,4,2121,1,105,810,2279,3,1,412,127,291,868,0,0,7
10,0,2,0,7511,12,244,468,7631,14,10,275,74,916,3342,0,0,1
15,0,2,0,7551,4,245,467,7654,5,3,268,70,921,3353,0,0,1
26,11,2,2,9122,0,271,637,9205,2,0,301,24,1083,4255,0,0,180
17,21,3,6,8361,0,258,492,8423,1,0,305,28,1023,3798,0,1,180
4,0,1,0,3762,0,157,811,3877,6,0,420,88,475,1551,0,0,7
8,0,2,0,3780,2,157,805,3897,15,2,414,88,475,1552,0,0,1
15,8,2,1,5304,0,196,1028,5399,1,3,366,57,679,2344,0,0,7
8,0,2,0,2695,11,132,781,2814,30,14,322,88,378,1160,0,0,1
6,0,2,0,2134,0,105,842,2287,16,13,409,127,292,872,0,0,1
13,17,3,3,1329,0,80,1063,1502,31,30,439,174,163,569,0,1,1
7,8,2,2,4657,0,180,1062,4809,2,0,462,96,605,2064,0,0,7
20,21,6,2,1400,1,81,1044,1551,2,0,437,167,174,594,0,2,7
19,8,2,2,1258,2,78,1090,1428,8,2,444,178,154,538,0,0,7
10,8,2,2,8036,0,252,459,8110,1,0,266,42,995,3639,0,0,1
7,0,2,0,3056,0,141,865,3125,1,0,321,68,415,1278,0,0,1
5,7,1,1,3477,0,154,942,3741,1,2,375,68,461,1485,0,0,1
10,11,2,1,4868,0,187,1047,5100,2,0,400,79,647,2200,0,0,30
30,12,2,1,6104,0,214,794,6338,1,0,419,72,737,2650,0,0,14
13,33,2,1,3312,0,150,993,3549,1,0,379,79,452,1436,0,0,7
7,10,2,1,1588,0,93,1037,1788,20,18,424,157,226,692,0,0,7
16,35,2,2,9413,0,272,670,9533,2,0,291,25,1098,4385,0,0,90
10,10,2,1,10568,0,276,616,10682,2,0,276,13,1182,4954,0,0,90
10,0,2,0,2871,2,139,951,3053,7,2,335,81,405,1238,0,0,1
28,27,2,3,2232,0,109,833,2383,2,1,401,115,309,915,0,0,30
26,0,2,0,6819,1,238,817,6977,1,0,380,76,839,3043,0,0,1
